Time Code,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, under-5 (per 1,000 live births)","Immunization, measles (% of children ages 12-23 months)",Forest area (sq. km),CO2 emissions (metric tons per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),Mobile cellular subscriptions (per 100 people),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)","Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,People practicing open defecation (% of population)
YR2012,AUS,22733465.0,1.745820001,7741220.0,1368531744495.0,60200.0,943990546161.0,41520.0,82.04634146,1.92,12.302,4.3,94.0,1238270.0,17.07290468,1546151783873.0,3.900900023,1.873449991,2.2547480490000003,26.28416401,21.48082841,21.72951827,27.74255764,106.2611564,33.47763172,181.81451289999998,7084418882.0,57550426823.0,68012.1479,-51785739222.0,1.762780156,45.42709748,75.571,44.343999999999994,1112.0,18.0,777.0,0.0
YR2012,AUT,8429991.0,0.4559374723,83879.00391,422005292078.0,50060.0,392030460346.0,46500.0,80.93658537,1.44,8.464,4.1,88.0,38636.000980000004,7.387077163,409425234155.0,0.6804443742,2.054236904,1.34855139,25.63396853,53.9736762,51.17850123,23.97710689,159.8169515,84.29475548,121.8106848,3451974791.0,5219630177.0,48567.695289999996,13230033894.0,2.485673529,46.50652549,91.335,46.708,266.0,4.0,192.0,0.0
YR2012,AZE,9295784.0,1.328763827,86600.0,59833364366.0,6440.0,142008075005.0,15280.0,71.506,2.0,49.24,32.7,94.0,10607.3999,3.82487717,69683935845.0,2.2029390230000003,2.8449825769999997,5.1397695080000005,59.51735085,52.97468019,25.28838935,22.3167232,109.2880368,61.78037948,198.46408530000002,2072681000.0,5293250000.0,7496.294648,-812407000.0,1.068103014,48.96004678,176.454,87.723,4915.0,51.0,3065.0,0.2571746243
YR2012,BHS,363584.0,1.108201634,13880.0,10549574624.0,29020.0,11030839920.0,30340.0,72.42399999999998,1.828,32.797,12.1,91.0,5150.0,5.4160221570000004,10720500000.0,3.08668686,3.2674805989999998,1.072711161,13.033907000000001,38.12695303,46.12378154,31.34182174,82.51188171,40.76302411,86.56448933,139704000.0,526171000.0,29485.62093,-526171000.0,1.97336756,47.67462003,204.113,122.431,52.0,4.0,36.0,0.4058498307
YR2012,BHR,1299943.0,1.6905915009999999,770.0,25891670664.0,19920.0,47505639507.0,36540.0,76.342,2.1180000000000003,13.993,8.0,99.0,5.600000024,20.51917507,30749308511.0,3.7322515210000002,3.010651418,0.275737043,47.54907133,102.1472547,83.74172054,28.14455264,163.3841919,106.01213999999999,136.6855111,2074468085.0,1544680851.0,23654.35139,1028723404.0,2.758286056,21.27714221,77.44,61.43600000000001,140.0,4.0,66.0,0.0
YR2012,BGD,151007807.0,1.15494813,148460.0,146862450772.0,970.0,465927032727.0,3090.0,70.60600000000002,2.228,88.605,43.4,88.0,14368.00049,0.4470351854,133355749482.0,6.521435078,8.164597746,16.17756317,25.30995939,20.16158886,27.94933388,28.26233501,64.35516997,44.46752407,61.24026758,11741740.26,1584403460.0,883.1050005000003,-1295344530.0,6.217504221,26.92322316,156.558,117.90299999999999,106605.0,7300.0,75011.0,4.2890560560000015
YR2012,BRB,283700.0,0.2516381622,430.0,4520522771.0,15930.0,4549068290.0,16030.0,78.547,1.645,42.708999999999996,14.2,90.0,63.00000191,5.18317589,4656350000.0,0.2811536369,-0.37771231619999995,1.317555596,13.96587456,38.89741965,47.46206793,15.88153811,123.1211733,50.36133452,117.7196649,36325463.32,437173278.3,16412.9362,-565137749.1,4.533347539,48.962677299999996,128.516,77.153,42.0,1.0,29.0,0.8113636364
YR2012,BLR,9464495.0,-0.09163748213999999,207600.0,63144621858.0,6670.0,164758720668.0,17410.0,71.96585366,1.62,21.373,4.8,98.0,85737.99805,6.67999159,65685102555.0,1.687135536,75.27736917,8.130942682999999,36.28247641,78.77690728,74.30836203,35.09427306,113.37388600000001,140.76860109999996,119.3817712,141700000.0,1463600000.0,6940.159254000001,-1308100000.0,59.21973602,49.68037571,287.27,97.54799999999999,407.0,4.0,205.0,0.0
YR2012,BEL,11106932.0,0.6201635793,30530.0,525186510666.0,47280.0,482866602525.0,43470.0,80.38536585,1.8,6.029,4.3,96.0,6820.800170999999,8.56287875,497884216569.0,0.2347787009,1.974687109,0.7845159265999999,20.08745288,82.30583682,81.68914021,23.20453595,111.07782900000001,177.7656271,130.4777336,4238761226.0,6683318619.0,44826.43961,27171589994.0,2.8396634339999998,45.27037833,98.96700000000001,57.003,440.0,7.0,289.0,0.0
YR2012,BLZ,338000.0,2.323531697,22970.0,1421765983.0,4210.0,2504393853.0,7410.0,73.044,2.588,72.679,17.7,96.0,13813.499759999999,1.410384615,1563827850.0,2.937812628,2.19299346,13.07420123,17.39816502,62.76596558,62.13373166,14.52749099,51.01272189,95.15113828,95.64273887,26326846.23,194201408.8,4626.709615,-193325682.3,,39.92087366,226.67,136.27,116.0,4.0,79.0,1.870521093
YR2012,BEN,9729248.0,2.7976489410000003,114760.0,7983239656.0,820.0,18252516153.0,1880.0,59.842,5.246,96.365,106.6,74.0,44610.0,0.56234192,8152554487.0,4.816478241,7.692696607999999,22.30364479,20.160495899999997,23.01717402,31.7345243,22.55469595,86.41824256,46.39036766,123.9661929,87746951.83,281564661.1,837.9429209,-241229097.0,6.744416882,49.09036739,274.702,227.63099999999997,25147.0,1700.0,12766.0,57.49441691
YR2012,BMU,64798.0,0.36243107609999997,54.00000095,6873693139.0,106080.0,4353813540.0,67190.0,81.67780488,1.59,,,,10.0,7.356862866,5537537000.0,-4.834540171,4.829612392,0.7408167205,5.7512211660000006,46.76156566,28.65508619,11.24537859,140.5687628,16.45135735,68.576088,217148645.7,47614095.07,85458.45551,192813471.5,,,,,,,,0.0
YR2012,BTN,701583.0,1.1879289240000002,38393.999019999996,1721775939.0,2450.0,4976425806.0,7090.0,69.263,2.1590000000000003,27.989,38.1,95.0,27251.49902,1.165565585,1823692110.0,5.071709815,9.180739187,15.96461884,41.61801073,38.72533426,63.03859296,67.91050045,79.9465778,83.67640524,123.4413341,73765182.33,24380673.57,2599.396094,-24380673.57,10.91965694,45.15914035,215.608,224.69,404.0,30.0,273.0,2.39176759
YR2012,BOL,10377676.0,1.600004605,1098580.0,23313229652.0,2250.0,56814938220.0,5470.0,69.01,3.076,72.889,36.5,92.0,556310.0,1.810942546,27084497540.0,5.1222746610000005,7.100275959,9.812162161,29.33421877,47.16619711,37.78256414,17.67299206,91.47719586,73.22269859999999,172.2504719,147112672.3,1059965391.0,2609.880819,-1059965391.0,4.515602914,42.11678475,223.826,161.683,7284.0,480.0,4878.0,18.79070477
YR2012,BIH,3604972.0,-1.5470130430000002,51210.0,17987630851.0,4990.0,37436095365.0,10380.0,76.40100000000002,1.3130000000000002,12.057,6.6,94.0,21850.0,6.1744418539999995,17226849297.0,-0.8217292662000001,0.7956651596,6.13767227,21.54221665,32.35054272,55.79456891,19.21774675,93.13639607,88.12406574,99.72930016,46846961.26,391976946.4,4778.636088,-332376367.4,2.05267452,39.39765801,132.95,67.756,189.0,3.0,156.0,0.0
YR2012,BWA,2039551.0,1.1911006370000001,581730.0,15912007322.0,7800.0,30328944490.0,14870.0,63.511,3.011,48.15,46.1,97.0,111465.9961,2.074828234,16067155187.0,4.4561672130000005,0.19377180079999998,2.6952701039999996,29.71951879,49.25074438,61.40415194,38.83979889,151.09788600000005,87.10938456,83.62023832,138694071.6,542804860.6,7877.79035,-154334278.8,7.536902611,46.99274486,380.246,241.416,2043.0,95.0,1617.0,13.74245114
YR2012,BRA,199287296.0,0.8935310579000001,8515770.0,2463186549164.0,12360.0,3024656029489.0,15180.0,74.209,1.771,64.053,17.3,99.0,4964900.0,2.3585483640000002,2465188674415.0,1.921175986,7.943126941,4.168328224,22.13364737,11.87753907,13.23673454,21.41722537,124.60588519999999,19.30789334,126.330954,1063670887.0,92568379495.0,12370.0242,-90485114844.0,5.403553391,42.27246302,201.16099999999997,99.288,45908.0,1800.0,30610.0,3.1462839560000004
YR2012,VGB,28650.0,1.162048569,150.0,,,,,,,,,,36.30000114,6.143664921,,,,,,,,,169.9930192,,50.01115939,,75326209000.0,,,,,,,,,,0.0
YR2012,BRN,398989.0,1.337513016,5770.0,16906557354.0,42370.0,32602767794.0,81710.0,74.962,1.973,14.440999999999999,10.0,95.0,3800.0,24.22676314,19048495519.0,0.9128416709999999,1.2216530540000001,0.655379574,72.65470739,70.15922363,35.47872117,32.88240978,117.73256909999999,87.00424652,242.90426000000002,,864905527.5,47741.90647,-859107110.4,0.11176626140000001,41.65265894,107.749,76.142,57.0,2.0,33.0,2.6
YR2012,BGR,7305888.0,-0.5792205964,111000.0,54186560410.0,7420.0,116829002920.0,15990.0,74.31463415,1.5,43.756,9.8,94.0,37713.999019999996,6.1194565260000005,53903022339.0,0.030969868680000002,1.555244694,4.55958284,24.99963433,60.80187322,63.97457838,21.94199443,146.9965584,110.1904818,148.8975439,107090000.0,1788110000.0,7378.02473,-1378130000.0,2.9545682980000003,46.6384107,,,585.0,7.0,333.0,0.0
YR2012,BFA,16571246.0,2.997392478,274220.0,10827854177.0,650.0,25190504768.0,1520.0,58.373999999999995,5.693,115.40799999999999,101.4,87.0,55293.99902,0.1586627222,11166063467.0,6.452698755,5.823973269,31.48340396,22.37308217,25.5185176,37.16053004,32.45216538,60.20127144,51.55800894,142.7313293,71424215.16,329300811.2,673.8215984,-256340928.4,3.818152403,44.12332594,286.562,257.105,40128.0,2500.0,19578.0,53.64636338
YR2012,BDI,9245988.0,3.159741833,27830.0,2314466640.0,250.0,7029661746.0,760.0,58.56800000000001,5.994,60.69,80.0,93.0,2622.000122,0.030538542769999996,2333308099.0,4.446708222,14.29243968,35.42053770000001,15.75103764,9.700000891,33.99998812,16.3242741,24.30379533,37.92898161,154.2980004,5235126.899,604919.6515,252.3589799,-604919.6515,18.16104531,51.95178283,335.786,277.007,20424.0,2400.0,10220.0,2.679648235
YR2012,CPV,505235.0,1.270619062,4030.0,1738680472.0,3440.0,3001893189.0,5940.0,71.445,2.5,78.65100000000002,23.6,91.0,870.1999663999999,1.0016051940000001,1751888562.0,1.0819182790000001,0.5529960411,8.446544467999999,17.00466052,40.43180426,59.84533757,37.19352324,84.18062882,46.92079268,108.0271291,9824627.36,128009964.8,3467.472684000001,-116951430.5,2.540396442,45.09494481,154.34799999999996,109.069,220.0,7.0,157.0,28.69602935
YR2012,KHM,14780454.0,1.6304296969999998,181040.0,13030075818.0,880.0,40079473098.0,2710.0,67.48,2.739,48.816,38.0,84.0,98392.00195,0.3691697156,14054443213.0,7.313345505,1.4405181269999998,33.51960361,22.97645491,57.88976453,62.70767297,18.51134231,129.25932450000002,136.5262196,70.93456132,265124288.4,2003849202.0,950.8803460000001,-1967669032.0,2.932724618,49.63641414,217.92,155.28,11884.0,790.0,7127.0,47.21476393
YR2012,CMR,21485266.0,2.731263968,475440.0,29311897681.0,1360.0,63922317531.0,2980.0,56.073,4.984,120.959,98.2,82.0,194760.0,0.28519809809999996,29104437355.0,4.543265016,2.670900032,13.72152458,28.14770486,26.11820061,30.26891355,22.77170184,61.00952443,37.06994871,157.0001065,72905037.52,527394101.2,1354.623087,-809721895.1,2.735296775,46.88663653,377.681,335.504,50871.0,4800.0,24344.0,7.136842756
YR2012,CAN,34714222.0,1.085817263,9984670.0,1773297948112.0,51080.0,1442045561370.0,41540.0,81.64878049,1.6142,11.494000000000002,5.5,89.0,3472088.125,14.90621636,1823966686524.0,1.762278246,1.204535763,1.647293626,27.033565799999998,30.27543219,32.20388543,24.92752939,79.3768289,51.09128401,114.60176990000001,5629382995.0,49368985104.0,52542.34666,12879466786.0,1.5156782309999999,47.21482857,,,1833.0,44.0,1411.0,0.0
YR2012,CYM,58958.0,1.848797909,263.9999962,,,2541215495.0,43100.0,,,,,,126.99999809999998,9.080735439,,1.229753683,1.261410886,0.33063348989999997,0.003376170164,,,,167.63458730000005,,73.34413665,,9889386000.0,,,1.188948452,,,,,,,0.0
YR2012,CAF,4436415.0,0.40155666840000004,622980.0,2510870915.0,570.0,4829191121.0,1090.0,48.63800000000001,5.122999999999998,138.465,141.8,49.0,222168.0078,0.06612546392000003,2510270268.0,5.053761253999999,6.181036177,36.81416647,27.52307537,11.550133,21.50931559,10.83397513,25.7666098,20.95391906,73.23618386,,70035157.33,565.8330584,,5.772250594,45.98525294,464.465,441.856,16064.0,1600.0,7629.0,24.1097486
YR2012,TCD,12784750.0,3.3707589380000003,1284000.0,12231688866.0,960.0,24801035522.0,1940.0,51.928000000000004,6.372000000000001,178.22,141.7,63.0,52547.99805,0.047899958939999994,12368071039.0,8.882576072,1.097245712,54.89981381,12.93363239,38.46805422,42.10756547,31.10026433,34.43385283,61.44854744,223.5818085,,579793037.4,967.4081259999999,,14.01820542,45.28933902,391.853,350.778,46332.0,6900.0,21824.0,68.32973856
YR2012,CHI,162056.0,0.6550011964,197.99999240000002,,,,,81.883,1.58,8.763,,,8.000000119,,,,,,,,,,,,,,,,,,43.12734696,63.88800000000001,44.468,,,,0.0
YR2012,CHL,17400347.0,0.9630574565000001,756096.0156,249672636630.0,14350.0,356585691607.0,20490.0,79.176,1.849,53.802,8.4,90.0,168325.9961,4.653625241,267122320057.0,5.3186279999999995,1.130160918,3.3047809760000004,32.53911802,34.12185872,34.14998768,26.44943795,137.589055,59.0980192,204.6828122,237627483.0,30292554798.0,15351.551330000002,-9736437584.0,3.007448402,40.70066755,117.245,69.888,1785.0,41.0,1339.0,0.7370672573
YR2012,CHN,1350695000.0,0.48723111799999996,9562911.25,8005852369873.0,5930.0,15265512570790.0,11300.0,75.013,1.639,7.3770000000000024,13.5,99.0,2036947.031,7.424750916,8532230724142.0,7.859627493,2.335120681,9.113687846,45.42375476,25.49252002,22.77499818,47.39129209,80.34603793,45.32365714,79.75523623,1788058506.0,241213868161.0,6316.918863,-176250481637.0,2.619526165,44.09274552,107.49600000000001,69.561,204210.0,5700.0,123805.0,0.8480658939
YR2012,COL,46076848.0,0.902010125,1141747.969,335852506363.0,7290.0,541877098069.0,11760.0,75.882,1.93,73.318,17.3,94.0,585818.9063,1.735179477,370574421703.0,3.903054219,3.6809216510000002,5.588037774,33.35718075,18.82874129,20.04266166,22.22056447,106.4907095,32.15899237,173.7730301,246242647.2,15039331646.0,8042.529769,-15645533739.0,3.167325603,42.9167348,195.977,92.44200000000001,11132.0,630.0,7065.0,4.570073848
YR2012,COM,723871.0,2.419233782,1861.000061,1025553769.0,1420.0,1829092147.0,2530.0,62.595,4.628,74.446,82.3,85.0,382.00000760000006,0.1975669698,1015901205.0,3.200272903,4.238289109,30.17296341,11.22256957,8.945869239,31.864549699999998,16.15156407,39.16595637,28.84138718,102.5565165,826446.4415,10375785.66,1403.428519,-10375785.66,6.314744502999999,41.42630985,259.945,209.722,1495.0,78.0,896.0,0.6022580185
YR2012,COD,69020747.0,3.3375647760000002,2344860.0,25959164359.0,380.0,46982673967.0,680.0,57.913999999999994,6.432,129.344,107.5,72.0,1535122.031,0.034799463989999994,29306235826.0,7.086898947000001,5.939992212000001,20.44106071,40.25475638,30.80300902,37.54870238,14.32823128,29.11107004,42.31181402,137.77687759999998,669745991.9,2891607809.0,424.60038610000004,-2891607809.0,9.721828063,48.36481367,296.5540000000001,248.14,238225.0,16000.0,96374.0,11.73009388
YR2012,COG,4510198.0,2.590901936,342000.0,10773535682.0,2390.0,19184494730.0,4250.0,61.423,4.712,118.346,59.2,80.0,223801.9922,0.6585675396,13677930124.0,3.799971313,-1.169937931,3.9257741060000004,74.76768428,83.77514731,60.32926753,25.99644792,94.96552148,115.2221122,210.00268680000002,51113835.42,-69253909.37,3032.667329,289698606.8,5.010187731,48.89646847,302.285,266.525,6652.0,760.0,3626.0,8.699269699999999
YR2012,CRI,4688000.0,1.178288353,51100.0,42886680482.0,9150.0,63731636696.0,13590.0,79.074,1.8530000000000002,59.766999999999996,9.7,90.0,26653.99902,1.6567205630000001,46473131799.0,4.796919918,4.355873016,5.40932984,21.93473602,32.16956883,35.97496794,20.4795953,114.72017920000002,62.45329049,99.81711662,346035432.8,2696295211.0,9913.210708,-1802734886.0,4.495559566,39.62829142,118.814,61.924,603.0,21.0,466.0,0.3587634324
YR2012,CIV,21547188.0,2.435928938,322460.0,26527510683.0,1230.0,57303471760.0,2660.0,54.271,4.974,124.413,100.1,74.0,104022.002,0.4314180115,26790577891.0,10.7065041,3.1548652980000003,22.1902512,24.02955931,48.9288579,44.74561787,16.08978574,83.99950843,81.72276122,145.8985484,694484668.3,330274411.5,1243.344509,-315972742.8,1.304511199,39.50163232,430.35900000000004,396.11699999999996,55604.0,5600.0,30245.0,28.52754889
YR2012,HRV,4267558.0,-0.3056559448,56590.0,57525881010.0,13480.0,87590413360.0,20520.0,76.92439024,1.51,11.172,5.2,95.0,19208.000490000002,4.21645564,56548374545.0,-2.3006428580000002,1.5470416790000001,3.3092111139999996,22.8631415,41.52800678,41.055357799999996,19.17575226,115.7237473,58.71609974,99.45568564,247440156.4,1465100045.0,13250.75712,-1552272122.0,3.412073491,45.45989295,136.799,59.465,184.0,3.0,138.0,
YR2012,CUB,11257101.0,0.1816592302,109880.0,70683409178.0,6280.0,,,78.446,1.683,53.753,5.8,99.0,30391.99951,3.21189443,73141000000.0,3.014900289,2.914057805,3.8500977560000003,23.36719487,25.5109993,20.35520433,8.57521773,14.93852238,27.02861596,169.51833630000004,,,6497.321113,,,38.22711341,113.05,73.408,558.0,49.0,326.0,0.6467844114
YR2012,CUW,152088.0,0.829929595,444.0,,,4224747984.0,27780.0,77.52439024,2.2,35.086,,,,39.44566304,3131096089.0,-0.1389181853,3.183999922,0.24993300219999998,15.44909755,75.68520635,99.9507196,,132.2219136,102.26450770000001,,135195530.7,69702234.64,20587.39736,-58157541.9,3.1839874630000002,,141.858,67.83,,,,0.3256619032
YR2012,CYP,1135046.0,0.9038598553,9250.0,25004984662.0,28940.0,26677531321.0,30880.0,79.812,1.39,5.1610000000000005,3.2,86.0,1727.799988,6.0963423510000005,25041397919.0,-2.8780995560000004,1.7044069119999998,1.9783249840000001,11.37307257,53.4443286,54.68534181,16.12080625,128.5953235,36.08424749,130.14947759999998,760034172.1,49600567279.0,28984.94455,2490289577.0,,45.06068682,73.514,35.722,33.0,1.0,23.0,0.0
YR2012,CZE,10510785.0,0.1399256557,78870.0,203345784378.0,19350.0,286391051565.0,27250.0,78.07560976,1.45,10.752,3.2,98.0,26610.0,9.611985879,207376427021.0,-0.7998442812000001,1.459974673,2.349706102,33.16392079,76.17007462,71.36738432,26.18564146,127.79062069999999,143.91847919999995,142.4743967,1334625944.0,9433199805.0,19729.87051,-6180626420.0,3.287623066,43.74188816,125.75,58.327,283.0,5.0,176.0,0.0
YR2012,DNK,5591572.0,0.3762722426,42920.0,344718840202.0,61650.0,256181670980.0,45820.0,80.05121951,1.73,4.436,4.1,90.0,5971.400146,6.514800847,327148943812.0,0.2264997972,2.3751836219999998,1.65472753,20.39791732,54.63048911,48.61049627,19.46641484,129.9747296,60.33765468,141.3387969,2979397707.0,-16349825685.0,58507.50805,5411285381.0,2.397914857,47.41085592,92.572,57.61600000000001,206.0,3.0,174.0,0.0
YR2012,DJI,868136.0,1.679899653,23200.0,,,,,61.395,3.1310000000000002,21.712,71.8,83.0,55.99999905,0.5955829501,1353632942.0,,,,,,,,24.47401735,50.38293463,110.25115149999999,12407087.51,109998255.7,1559.240651,-109998255.7,3.731209508,39.63637638,281.392,235.433,1241.0,55.0,770.0,17.99359268
YR2012,DMA,70965.0,0.06907197151000001,750.0,477035417.8,6720.0,704886225.2,9930.0,,,,25.0,99.0,441.3000107,1.911914324,485997988.1,-1.058782938,-1.9612955509999999,12.01902918,12.75320551,34.06612182,49.62875292,,154.0195871,49.79444481,106.14872759999999,1616552.2219999996,23152398.15,6848.418067000001,-23152398.15,1.3567714780000002,,,,20.0,,18.0,3.7537154569999998
YR2012,DOM,9930911.0,1.192277887,48670.0,57466717677.0,5790.0,114284989019.0,11510.0,72.523,2.46,97.588,33.3,88.0,18834.00024,2.227692001,60657780261.0,2.717367897,5.098181545,5.4010938510000015,28.42025851,24.58317787,33.80549602,24.29574454,89.96346359,44.19548471,100.9338577,565200000.0,3415900000.0,6107.977431,-3142400000.0,3.694549458,37.2840372,208.74099999999999,122.87700000000001,5702.0,200.0,4669.0,3.411871365
YR2012,ECU,15474102.0,1.4989479980000002,256370.0,83377076608.0,5390.0,159839411623.0,10330.0,75.495,2.5669999999999997,82.744,16.7,96.0,127840.8008,2.464793563,87924544000.0,5.641962067000001,4.985253061,8.642412749,37.75527457,30.16480927,31.58630314,27.79583594,106.35021699999999,56.00483979,143.621859,154049108.5,567492300.9,5682.045007,-567417300.9,5.10172181,38.99659352,169.078,89.74799999999998,4672.0,230.0,2802.0,5.3294227880000005
YR2012,EGY,86422240.0,2.2147421780000003,1001450.0,245218939741.0,2840.0,858781638146.0,9940.0,70.736,3.377,55.75899999999999,26.6,93.0,711.9999695,2.5117153290000003,279372758362.0,2.226199799,19.48287747,11.27276527,39.25130456,16.39696662,24.31480265,16.02675106,112.00681399999999,35.29656956,152.5251267,292700000.0,2797700000.0,3232.648892,-2586600000.0,7.11815562,22.73902251,193.468,117.301,53913.0,1000.0,34678.0,0.2332504864
YR2012,SLV,6237923.0,0.4394917268,21040.0,20043971931.0,3210.0,40532482057.0,6500.0,71.692,2.187,73.515,17.5,93.0,2782.000122,1.068134217,21386160000.0,2.814487432,2.548569231,6.514353207999999,25.79897466,28.57109458,49.0774875,17.70953738,138.6519199,72.93034374,254.6003393,26897278.14,430126687.5,3428.410386,-466020667.4,1.729734816,41.98874902,272.245,107.895,1798.0,62.0,1019.0,3.578515434
