Time Code,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, under-5 (per 1,000 live births)","Immunization, measles (% of children ages 12-23 months)",Forest area (sq. km),CO2 emissions (metric tons per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),Mobile cellular subscriptions (per 100 people),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)","Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,People practicing open defecation (% of population)
YR2008,BIH,3754271.0,-0.2265515252,51210.0,17760445249.0,4730.0,35149273984.0,9360.0,75.665,1.3030000000000002,15.3634,7.9,84.0,21850.0,5.368241131,19112739664.0,5.426726599999999,7.352765154,7.20726994,23.15067833,26.84806772,59.314809600000004,27.07355953,84.67785091,90.04465243,100.418061,55292739.2,1004852660.0,5090.932345,-965405030.8,7.427043284,39.63695198,139.815,71.406,237.0,4.0,181.0,0.1499297876
YR2008,BWA,1915639.0,2.1197818969999997,581730.0,10992333008.0,5740.0,23483010755.0,12260.0,56.678999999999995,3.034,48.558,59.3,95.0,115877.998,2.35260558,10945070442.0,6.245437363,4.72939345,2.5260182419999997,36.54051034,45.6739672,51.04194313,36.18710855,77.56111668,92.84545087,82.61976419,57561579.79,520918009.9,5713.534983,-612317171.6,12.70218839,46.02130871,465.814,360.343,2202.0,110.0,1656.0,16.79098525
YR2008,BRA,192030362.0,0.9943116239,8515770.0,1462676824719.0,7620.0,2497400553648.0,13010.0,72.96600000000002,1.847,69.7322,20.7,99.0,5017684.063,2.018593476,1695824565983.0,5.094195447,8.778552726000001,4.567851183,23.08529375,13.53400051,13.72356891,21.61938284,78.44665887,22.42678916,110.0856075,813083000.0,50716402711.0,8831.023117,-24601090274.0,5.678593902999999,42.46013694,214.047,105.214,56587.0,2100.0,36972.0,4.919224214
YR2008,VGB,26097.0,4.106630531,150.0,,,,,,,,,,36.50000095,6.182626356,,,,,,,,,88.13273556,,52.12754195,,52554448000.0,,,,,,,,,,0.25745357550000003
YR2008,BRN,379421.0,1.181371824,5770.0,12956614023.0,34150.0,29962287096.0,78970.0,74.494,1.9180000000000001,17.3338,9.5,99.0,3836.0000609999997,24.03617354,14393099069.0,-1.939714638,12.69272996,0.6358497688,74.11302144,78.29923669,27.61460739,13.66807367,105.122542,89.56375509,256.2209153,420360159.0,222184549.5,37934.37651,-222184549.5,2.084980237,41.30119491,107.749,76.142,52.0,2.0,32.0,2.6
YR2008,BGR,7492561.0,-0.7019227445,111000.0,45705762177.0,6100.0,102780473274.0,13720.0,72.96341463,1.56,45.7176,11.5,96.0,37026.000980000004,6.772087541,54409138498.0,6.021883402,8.129765513999999,5.877049147,24.92017829,52.54336762,72.30149033,36.97377120000001,138.6083388,108.9339064,167.1397366,161810952.0,10296720634.0,7261.754492,-9179244610.0,12.348719599999999,45.83975547,208.236,88.965,715.0,9.0,392.0,0.0
YR2008,BFA,14689725.0,3.024954857,274220.0,7605118680.0,520.0,19621481230.0,1340.0,55.618,6.0360000000000005,126.8024,129.0,94.0,57690.0,0.1305566306,8369637065.0,7.29449815,7.639188432999999,37.00496829,14.93044096,9.967296937,26.34324155,25.41249696,20.58683876,32.39089077,91.02494669,99612497.72,33056780.41,569.7613172,-103839781.7,10.659797900000001,43.43386824,305.532,274.547,44575.0,2600.0,20731.0,59.4079471
YR2008,BDI,8126102.0,3.3013103619999997,27830.0,1516886420.0,190.0,5590015090.0,690.0,55.721000000000004,6.352,64.2804,103.3,84.0,2241.999969,0.02346561734,1611835902.0,4.861712995,24.21579774,38.0048233,15.41520528,10.50000026,36.69999932,13.40895869,5.914077869,28.53888535,122.299176,241799.9633,3833208.348,198.3529006,-3251690.8219999997,24.40695104,51.89377604,359.54699999999997,307.51099999999997,22661.0,2600.0,10575.0,2.7146647460000004
YR2008,CPV,480842.0,1.209762197,4030.0,1587097765.0,3300.0,2734701254.0,5690.0,70.786,2.687,86.5846,25.8,96.0,844.8999786,0.9761543293000001,1789333749.0,6.650520523,3.545932648,7.751864576,18.75820714,36.89595833,63.08841119,48.5351919,57.74661947,47.89492182,95.01087959,10007579.5,210903689.3,3721.250949,-213735822.4,6.774435464,44.22955452,156.329,113.696,240.0,8.0,165.0,35.78015892
YR2008,KHM,13883834.0,1.479300731,181040.0,9277305233.0,670.0,31363847750.0,2260.0,65.39399999999999,3.0180000000000002,47.3456,51.8,89.0,103487.998,0.28075969510000004,10351914093.0,6.691577475,12.25378661,32.75105777,22.37178985,65.5432507,67.77700868,18.61672786,30.51750691,108.3471124,74.56595818,170627500.0,815180218.0,745.6091807,-794691393.1,24.99717885,50.1393446,231.555,173.697,15517.0,1000.0,8527.0,59.94922034
YR2008,CMR,19252666.0,2.750797225,475440.0,23846163922.0,1240.0,52362961170.0,2720.0,54.153,5.218999999999999,129.6118,116.3,80.0,203560.0,0.2879862976,26409781215.0,3.4888009189999996,6.612783812000001,13.0957245,29.69748293,29.05769615,32.92190211,24.11018024,32.00020714,41.37482212,141.10331399999995,56348155.11,20910875.62,1371.746708,-23117191.84,5.337806276,47.91375435,382.11400000000003,354.788,54586.0,4800.0,24508.0,7.237315541
YR2008,CAN,33247118.0,1.082907116,9984670.0,1493758419615.0,44930.0,1322674357375.0,39780.0,80.69512195,1.6808,13.2404,5.8,93.0,3474115.938,16.8745152,1549131208997.0,1.007608302,3.997513467,1.597654579,29.72001721,34.37897591,32.62214876,24.1324611,66.26894203,56.51438657,123.3552719,4859141897.0,70119614333.0,46594.45095,18568974469.0,2.370270674,46.79880644,89.926,55.879,1838.0,44.0,1390.0,0.0
YR2008,CYM,53836.0,2.9328499619999997,263.9999962,,,,,,,,,,126.99999809999998,10.8301694,,-0.3574013729,3.047548597,0.2623517453,0.0059967094770000005,,,,182.61572180000002,,72.73988683,,19555735000.0,,,,,,,,,,0.0
YR2008,CAF,4273366.0,1.7791203619999998,622980.0,1789046042.0,420.0,3602871868.0,840.0,46.161,5.289,142.809,157.4,58.0,222791.9922,0.059209297779999996,1985240986.0,2.054130962,7.0770707239999995,,,11.0036647,23.43385711,12.72849237,13.33843158,22.6672733,84.22742412,,117110000.0,464.5614221,,9.272618503,46.26251678,503.974,485.963,17268.0,1800.0,8090.0,23.80395992
YR2008,TCD,11183588.0,3.32337145,1284000.0,7801183016.0,700.0,15599363413.0,1390.0,49.82,6.803,192.50799999999998,157.7,27.0,57612.00195,0.045576875690000004,10351932604.0,3.052691532,8.64881979,54.5898348,10.46866087,42.69450541,37.59516101,21.87902517,14.30667868,59.59273728,218.7798023,,466131000.0,925.6360843,,10.29697582,45.01743819,410.445,375.61,46118.0,7000.0,20854.0,69.18628165
YR2008,CHI,156433.0,1.155383526,197.99999240000002,,,,,81.041,1.564,10.4878,,,8.000000119,,,,,,,,,,,,,,,,,,43.49633787,71.146,47.501999999999995,,,,
YR2008,CHL,16708258.0,1.071437972,756096.0156,167969056839.0,10050.0,254260262605.0,15220.0,78.33,1.895,54.8116,8.9,96.0,161554.0039,4.3003404660000015,179638496279.0,3.5295305530000003,-0.053439049249999995,3.710723945,34.23929362,41.42416775,39.36560568,26.81762984,88.55856188,70.86287329,169.63165949999996,3199999.725,18473102612.0,10751.47967,-9321755961.0,8.71626873,38.89215459,124.727,70.921,1863.0,53.0,1309.0,1.27368566
YR2008,CHN,1324655000.0,0.5123869315999999,9562910.625,4104282366179.0,3100.0,10150004548555.0,7660.0,73.835,1.62,7.3074,18.5,97.0,1975837.344,5.701915025,4594306848763.0,9.654289373,7.791801942,10.16903653,46.97231017,32.54717307,24.95446007,43.30309514,47.37436885,55.79209409,83.81236263,2736390791.0,171534650312.0,3468.3044630000004,-114792373682.0,5.925255289,44.33783411,115.06700000000001,79.626,272710.0,6900.0,176367.0,1.449746415
YR2008,COL,44254975.0,1.1761571000000002,1141750.0,208143578600.0,4700.0,435259797098.0,9840.0,74.962,2.081,80.3788,19.7,95.0,592617.3828,1.53855823,241710969503.0,3.257048465,7.7414292929999995,6.700821578999999,32.03217658,18.14519522,21.09930071,22.55404914,93.46915912,31.97827561,146.2911891,88291702.77,10564151395.0,5461.780726,-7479027027.0,6.998550402999999,40.67511259,205.236,97.06299999999999,13166.0,650.0,8354.0,5.903699925
YR2008,COM,657229.0,2.403628365,1861.000061,846667848.6,1290.0,1498113399.0,2280.0,61.093999999999994,4.87,78.5028,92.4,76.0,402.00000760000006,0.16180509380000002,911967428.7,3.9999719910000002,3.109219935,29.13891501,12.13563705,8.221347229,27.99717913,19.24887687,13.95875715,20.50511829,64.43108794,664395.1653,4631824.185,1387.594626,-4631824.185,1.7007817630000002,40.67597418,277.131,226.21400000000003,1547.0,87.0,910.0,0.6226661802000001
YR2008,COD,60411195.0,3.293973839,2344860.0,17289555196.0,290.0,34660101261.0,570.0,55.743,6.621,130.4848,123.9,64.0,1547577.969,0.03077523959,19788515874.0,6.225894268999999,20.46531662,22.61867976,33.2234554,39.02779926,44.74449239,10.85710324,16.44996759,43.96489386,153.4851206,37400000.0,1726800000.0,327.56372180000005,-1672700000.0,17.30138457,49.35834235,317.672,267.802,237268.0,16000.0,93800.0,11.26983953
YR2008,COG,4011486.0,3.4327350930000002,342000.0,7177054939.0,1790.0,13830199561.0,3450.0,58.466,4.798,120.13,68.8,69.0,224350.0,0.3263426571,11859013281.0,5.572233235,25.0276754,3.6769594889999997,77.41366256,75.15149621,47.002492600000004,18.30297886,45.04565141,95.91860411,210.56584610000002,53603658.51,1940120151.0,2956.264407,-2031878788.0,4.95875092,49.25318054,344.18699999999984,319.263,6947.0,830.0,3575.0,8.575443007999999
YR2008,CRI,4463125.0,1.319338699,51100.0,28418870864.0,6370.0,53570810617.0,12000.0,78.491,1.923,62.8094,10.3,89.0,25593.99902,1.821535135,30612927861.0,4.649598233,11.417694099999999,7.019993743,23.68996042,39.04581546,47.88861412,24.86344631,42.27015824,81.25978708,99.77037632,268618172.0,2436112218.0,6859.079202,-2239506641.0,13.42465163,36.9439001,122.066,65.508,634.0,21.0,484.0,0.495487186
YR2008,CIV,19605569.0,2.240257565,322460.0,20988775834.0,1070.0,48213752794.0,2460.0,51.681999999999995,5.221,130.4458,115.3,63.0,104037.998,0.34564750450000004,24224905504.0,2.542841476,8.502569447,22.67704581,24.39105129,47.11608733,40.15876601,12.06917563,53.29626495,75.43476278,140.9488313,755629134.0,466489597.0,1235.6134880000004,-446147780.7,6.308527692,37.88875577,442.43,411.779,58495.0,5200.0,30633.0,30.913393199999998
YR2008,HRV,4309705.0,-0.011879457859999998,56590.0,61949170995.0,14370.0,87346426622.0,20270.0,75.91219512,1.55,13.8968,5.9,96.0,19131.999509999998,5.2422119380000005,70494603466.0,2.036460603,5.689190537999999,3.914102096,23.54784052,38.47006847,46.50871598,31.44706993,104.64410529999999,63.60770583,99.52687869,267229175.5,5187844809.0,16357.17606,-3872788401.0,6.076968387999999,45.14927949,147.68,61.856,218.0,4.0,164.0,
YR2008,CUB,11236971.0,-0.1258532848,109890.0,61343665259.0,5460.0,,,78.15,1.6019999999999999,48.7802,6.5,98.0,28380.0,2.7092206610000003,60806300000.0,4.116828042,-0.3445325668,3.817038695,22.38649614,20.56760566,24.34961509,14.84467892,2.952183467,31.78946918,157.7405997,,,5411.271418,,,38.36618124,116.649,76.435,631.0,50.0,378.0,1.031941488
YR2008,CUW,145880.0,1.258225307,444.0,,,4028383214.0,27610.0,75.3097561,2.2,36.7452,,,,,,2.188046412,6.899999365,0.6433813073,15.2140225,69.4667582,97.27278354,,,,,,146536312.8,,,6.876323937,,155.977,73.493,,,,0.5375038783
YR2008,CYP,1081563.0,1.664159945,9250.0,25042468842.0,31840.0,26828809915.0,34110.0,79.071,1.4609999999999999,6.1802,4.0,87.0,1728.500061,7.930294397999999,27839724623.0,3.646776516,4.716159437,2.093687422,17.89975682,50.09054949,62.85534495,28.94327003,129.4054983,44.09885574,168.4977074,817355527.8,2337953031.0,35391.04006,2291496850.0,,43.91212339,79.919,40.495,42.0,1.0,28.0,0.0
YR2008,CZE,10384603.0,0.829412603,78870.0,190457112347.0,18340.0,270395387187.0,26040.0,76.97560976,1.51,11.044,3.7,97.0,26530.0,11.23377283,235718586901.0,2.6822827240000002,2.054140105,1.935008351,34.16461301,63.22636742,61.06246414,31.06182052,132.18046429999998,122.53467309999999,163.4626613,2586100789.0,8815393022.0,22698.85396,-2257634944.0,6.358663802000001,43.4202265,143.69899999999996,65.342,331.0,5.0,207.0,0.0
YR2008,DNK,5493621.0,0.5875475903,43090.0,331766447501.0,60390.0,229296531979.0,41740.0,78.44634146,1.89,5.5824,4.3,87.0,5753.400269,8.543351097999999,353361038818.0,-0.5120167361,4.13469296,0.8577909571,22.59393456,54.17581462,50.65241412,23.98408084,119.2672102,64.0379032,161.1489493,4024581053.0,2191215666.0,64322.0635,16554672838.0,3.4162679430000003,46.94665133,107.446,67.182,230.0,4.0,181.0,0.0
YR2008,DJI,816358.0,1.3450615259999998,23200.0,,,,,59.123999999999995,3.502,24.592,81.2,73.0,55.99999905,0.6108986499,999105339.3,,,,,,,,13.82334711,64.3575782,101.5082397,5120385.323,227654582.2,1223.856861,-227654582.2,11.95862069,39.26802372,308.973,263.17900000000003,1409.0,69.0,844.0,18.42627518
YR2008,DMA,70827.0,0.04519071973,750.0,448712916.3,6340.0,674876231.0,9530.0,,,,18.3,99.0,451.89998629999997,1.863865475,458190185.2,7.1207419010000015,1.5085365609999999,11.56521208,12.71926141,34.20712813,62.70804579,,128.482076,62.63774504,103.78009940000001,8055.555556,56548262.96,6469.145738,-56548262.96,6.359921833,,,,15.0,,13.0,7.4231422710000015
YR2008,DOM,9458075.0,1.268457779,48670.0,45217726006.0,4780.0,93243822580.0,9860.0,71.559,2.556,103.2216,35.1,83.0,17510.0,2.189791897,48288967303.0,3.209504262,10.39168751,6.335822167999999,29.59218881,23.90673649,37.485316600000004,30.02372235,76.23626372,47.09357286,98.20926319,34500000.0,2728400000.0,5105.580925,-2870000000.0,10.6446211,36.15878301,216.989,129.108,5953.0,190.0,4787.0,3.93962739
YR2008,ECU,14535739.0,1.659163647,256370.0,56066121241.0,3860.0,125934606254.0,8660.0,74.705,2.675,83.4192,20.1,98.0,130990.3027,2.33000964,61762635000.0,6.3571306,13.847318900000001,8.965682892,37.91930509,34.16363955,33.89330782,26.38750759,80.38448544,60.99156877,152.2279232,65597443.58,1057036020.0,4249.019262,-1057404020.0,8.40009594,39.10321708,179.733,96.59200000000001,5458.0,260.0,3170.0,8.203518713
YR2008,EGY,79636079.0,1.7786862330000002,1001450.0,146925987487.0,1840.0,730017558226.0,9170.0,69.971,3.085,50.6334,31.6,92.0,688.0000305,2.493673565,162818181818.0,7.156283566,12.20398446,12.63024009,36.21255165,33.04299274,38.63763261,22.38972641,51.84416726,45.82166387,147.4164615,241300000.0,9494600000.0,2044.527855,-7574400000.0,18.31683168,22.3889669,203.17,127.104,53123.0,940.0,35050.0,0.7902545476999999
YR2008,SLV,6131764.0,0.4241696747,21040.0,17571487376.0,2870.0,36366993198.0,5930.0,70.756,2.358,80.6998,21.3,95.0,2957.999878,1.0674897140000001,17986886200.0,2.127225069,3.529815593,7.090109905,25.29048079,26.74059282,53.92539816,20.17264111,113.35568359999999,80.3863428,216.576477,18500000.0,903050000.0,2933.395056,-823620000.0,6.707922935,40.93655559,284.948,116.666,2253.0,71.0,1245.0,6.059727408
