Time Code,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, under-5 (per 1,000 live births)","Immunization, measles (% of children ages 12-23 months)",Forest area (sq. km),CO2 emissions (metric tons per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),Mobile cellular subscriptions (per 100 people),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)","Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,People practicing open defecation (% of population)
YR2013,AUS,23128129.0,1.72115144,7741220.0,1527083194128.0,66030.0,1035222299694.0,44760.0,82.14878049,1.855,12.1846,4.1,94.0,1241350.0,16.09583317,1576184467015.0,2.615722477,-0.1542010334,2.278906495,25.12798549,19.95616761,21.25226273,27.89579166,107.2461548,31.41263033,176.8117884,6966095311.0,53997299140.0,68150.10704,-54767994546.0,2.449888641,45.55093048,75.212,44.928000000000004,1071.0,19.0,758.0,0.0
YR2013,AUT,8479823.0,0.5893872547,83879.00391,429923724575.0,50700.0,407466618825.0,48050.0,81.13658537,1.44,8.2392,3.9,92.0,38653.999019999996,7.368748145,430068712972.0,0.025504100619999998,1.6238886909999999,1.2547212159999999,25.52494179,53.4412933,50.62512079,23.72339,155.1157881,83.34319358,126.39784209999999,3895857836.0,451322440.3,50716.70871,10578469481.0,2.000158912,46.57752058,89.369,45.326,261.0,4.0,191.0,0.0
YR2013,AZE,9416801.0,1.293447027,86600.0,70174381004.0,7450.0,154058450882.0,16360.0,71.768,1.98,50.5596,30.5,98.0,10869.59961,3.785068836,74164435946.0,5.84267327,0.4138684614,5.36626448,57.05441545,48.41583308,26.26001169,25.65793544,107.9339038,56.66327729999999,197.8463332,1902602000.0,2619437000.0,7875.756953,-1141550000.0,2.4188698840000002,48.89242004,171.22799999999995,88.155,4700.0,50.0,2878.0,0.26658961789999996
YR2013,BHS,367168.0,0.9809152045,13880.0,10557814147.0,28750.0,11189183309.0,30470.0,72.62,1.81,32.2378,11.8,92.0,5150.0,7.630261896,10627600000.0,-0.41042861810000003,-0.45801526719999996,0.9145997215,12.95212466,39.94975347,45.56532049,28.71109187,78.16564035,38.77639354,77.83390861,138725000.0,382252000.0,28944.78822,-382252000.0,0.7224147845000001,47.57341501,202.21400000000003,121.208,51.0,4.0,34.0,0.34496513380000005
YR2013,BHR,1315029.0,1.153830127,770.0,28558187603.0,21720.0,51198596069.0,38930.0,76.484,2.0980000000000003,13.868,7.8,99.0,5.6999999279999995,23.81127184,32539547872.0,5.416503715,0.3847062053,0.2747883713,47.945258100000004,104.80699840000001,87.07080664,25.9422454,168.0717065,111.4950956,136.31500069999998,2165957447.0,3727712766.0,24744.357630000002,3196063830.0,3.3010061389999996,21.56170577,76.45,60.59,139.0,4.0,67.0,0.0
YR2013,BGD,152764676.0,1.156713453,148460.0,158833009562.0,1040.0,500667990245.0,3280.0,70.93,2.188,87.4764,40.8,91.0,14341.99951,0.45632060909999994,149990451022.0,6.013610365,7.174948668,15.493278,26.30707016,19.53787411,26.75852861,28.38962075,76.29745621,44.13547632,60.87930609,19553597.14,2602962095.0,981.8398792000003,-2056085293.0,7.5304064089999985,27.39737916,154.386,115.09100000000001,100148.0,6900.0,70466.0,3.261722355
YR2013,BRB,284296.0,0.20986070980000002,430.0,4498400839.0,15820.0,4604489527.0,16200.0,78.633,1.63,40.8772,13.9,87.0,63.00000191,5.094918676,4612500000.0,0.009044044497,-0.9506828058,1.441734417,14.24281843,41.50027100000001,51.99241192,16.68292683,108.2350789,48.04336043,114.84059950000001,46365999.24,-8083630.0260000015,16224.28736,62081040.77,1.81410436,49.34621798,127.01700000000001,76.158,41.0,1.0,28.0,0.8204545455
YR2013,BLR,9465997.0,0.01586857862,207600.0,66375023081.0,7010.0,167062368806.0,17650.0,72.47073171,1.6680000000000001,19.9998,4.5,99.0,85937.00195,6.7366522510000015,75527984234.0,1.003470841,21.25729561,6.8090924479999995,35.90370194,58.33357811,61.48238713,38.79802621,117.94378859999999,106.22023190000002,116.99174579999999,150800000.0,2246100000.0,7978.872615,-1983900000.0,18.31226104,49.67349588,273.671,95.272,387.0,4.0,204.0,0.0
YR2013,BEL,11159407.0,0.47134014399999996,30530.0,530055403272.0,47500.0,494697245977.0,44330.0,80.58780488,1.76,5.7534,4.2,96.0,6825.200195,8.689543091,520925468953.0,0.2006618276,1.046193378,0.6879750665000001,19.87945143,81.73030113,80.48834199,22.17343232,110.4106783,176.692647,135.240254,4488287970.0,-28375208909.0,46680.38982,4855245259.0,1.11309594,45.64681775,94.257,57.458,429.0,7.0,286.0,0.0
YR2013,BLZ,345715.0,2.256884073,22970.0,1474636683.0,4270.0,2577593004.0,7460.0,73.452,2.539,71.8406,16.9,99.0,13763.39966,1.4849804030000002,1608442150.0,0.8519346275,1.984053281,13.46419888,16.7036595,64.18036856,65.39088459,17.76344583,50.50836672,95.55830155,91.90750943,31523217.67,92247730.94,4652.509003,-91563206.3,,39.78065292,224.562,133.726,112.0,4.0,81.0,1.652779461
YR2013,BEN,10004588.0,2.790718131,114760.0,8915215707.0,890.0,19921245682.0,1990.0,60.092,5.183,94.3112,104.4,68.0,44110.0,0.5809529588,9157355680.0,7.189716312000001,1.40667989,21.34568201,20.84171437,27.25991247,36.63368935,27.81326673,96.23029067,54.51355363,121.27615449999999,101033795.3,360240965.3,915.3156212000001,-301668020.2,0.8900086470999999,49.11581174,271.907,224.952,25141.0,1700.0,12831.0,56.64320782
YR2013,BMU,65001.0,0.3132812741,4290.0,6899462135.0,106140.0,4342781779.0,66810.0,80.57243902,1.63,,,,10.0,7.051814587000001,5573710000.0,-2.511154431,3.245896562,0.7452666176999999,,47.66826764,29.59251558,11.74278891,146.4604106,18.3719641,100.1894104,218784177.2,54904045.83,85748.06541,-4328580.312,,,,,,,,0.0
YR2013,BTN,710238.0,1.22609147,38393.999019999996,1758910380.0,2480.0,5224337258.0,7360.0,69.66199999999999,2.1069999999999998,26.428,36.4,94.0,27350.80078,1.295927562,1798333726.0,2.142496554,5.864394676,16.10386948,42.35118392,40.4599045,62.27557071,45.91838555,76.64159992,80.79701666,119.1469348,57949829.29,20433631.07,2532.0156420000008,-20433631.07,7.006666667,41.01063798,212.623,219.577,385.0,29.0,261.0,1.7525354640000002
YR2013,BOL,10542376.0,1.5745984080000002,1098580.0,27255049603.0,2590.0,61604956111.0,5840.0,69.468,3.01,71.2912,34.4,87.0,553420.0,1.794477165,30659338784.0,6.796011706,5.995387516,9.966979415,28.51819357,44.09247948,37.13842822,19.01772624,98.89329513,68.4783196,153.9100179,172158814.2,1749612614.0,2908.200085,-1749612614.0,5.736400237000001,42.52261971,221.459,158.56,6877.0,460.0,4574.0,17.67092692
YR2013,BIH,3542605.0,-1.745167149,51210.0,18665022450.0,5270.0,39547149954.0,11160.0,76.569,1.3090000000000002,11.574000000000002,6.4,92.0,21850.0,6.1879114379999995,18178503835.0,2.351034014,-0.2252704931,6.841390006,22.2339359,33.74304869,54.18819337,18.16608794,98.46759702,87.91702631,99.19948777,48445049.04,313295008.3,5131.3945060000015,-227032907.5,-0.09304568382999999,39.37843782,131.082,66.767,179.0,3.0,147.0,0.0
YR2013,BWA,2062536.0,1.120660803,581730.0,16498306637.0,8000.0,32793112048.0,15900.0,64.976,3.002,47.7322,43.2,97.0,110444.0039,2.535297323,14901750765.0,11.34342425,2.309119111,2.2985288759999998,31.48269802,61.51249344,61.43658958,29.40907613,157.41631230000004,109.13482759999998,82.92003156,97489064.96,398456549.6,7224.965172,17496178.23,5.8846070710000005,47.7466932,354.351,225.82,1948.0,92.0,1592.0,13.18191636
YR2013,BRA,201035903.0,0.8736031912000001,8515770.0,2575918819753.0,12810.0,3199962919896.0,15920.0,74.483,1.764,63.0646,16.7,98.0,4955060.0,2.505408788,2472806456101.0,3.0048226689999997,7.504544368999999,4.506887028,21.22481393,11.74223285,14.04372931,21.69377101,134.8514284,19.92028122,123.75637490000001,1150189008.0,75211028087.0,12300.32258,-59567524383.0,6.204335948,42.28422014,198.648,97.89299999999999,44283.0,1800.0,29641.0,2.725133024
YR2013,VGB,28847.0,0.6852558251,150.0,,,,,,,,,,36.30000114,6.101709017,,,,,,,,,185.1353694,,54.62758096,,113423720000.0,,,,,,,,,,0.0
YR2013,BRN,404421.0,1.352256699,5770.0,18329233026.0,45320.0,32900229822.0,81350.0,75.075,1.9780000000000002,13.6072,10.2,96.0,3800.0,19.29518002,18093829923.0,-2.126028517,-2.8241536939999996,0.6846592164,70.02517779,68.04187464,42.8950042,39.59097133,115.9222691,83.22726622,240.484529,,775644683.6,44740.08502,-778412341.1,0.38920505310000003,41.79928903,106.209,75.11399999999998,59.0,2.0,34.0,2.6
YR2013,BGR,7265115.0,-0.5596472174,111000.0,55111779134.0,7590.0,117730183198.0,16200.0,74.86097561,1.48,42.9768,9.2,95.0,37886.000980000004,5.450695962999999,55555171010.0,0.4939214212,-0.7029059203,4.612165475,23.47577324,64.88949638,65.30077773,21.05169295,143.8504446,114.9883959,152.87778219999996,161950000.0,1989040000.0,7646.8398659999975,-1637500000.0,0.8900935409,46.65043824,,,539.0,7.0,310.0,0.0
YR2013,BFA,17072775.0,2.981606475,274220.0,11861514287.0,690.0,27182928647.0,1590.0,58.937,5.606,113.1922,95.8,82.0,54696.00098,0.1791318634,11947176342.0,5.792589317000001,-2.129175315,31.66615924,18.76143924,22.28372366,27.85588465,32.50005972,65.84096268,56.25597051,130.5288301,148910927.1,490264030.5,699.7794056,-431973613.1,0.5337385071,44.39633154,282.184,252.233,39171.0,2500.0,19295.0,52.22932965
YR2013,BDI,9540289.0,3.13340508,27830.0,2477681834.0,260.0,7531802171.0,790.0,59.148,5.897,59.67,75.1,98.0,2667.999878,0.03036522269,2451625333.0,4.924195261,7.9554591760000015,38.367108200000004,15.58468197,9.1,37.50001311,14.61992918,26.59070882,36.91428653,134.3275997,6978499.1120000025,116727136.5,256.9760028,-116560393.8,7.937958075,52.01158742,331.579,273.074,19837.0,2400.0,10074.0,2.669355368
YR2013,CPV,511748.0,1.2808648809999998,4030.0,1791546916.0,3500.0,3104527114.0,6070.0,71.661,2.463,77.6726,22.9,91.0,879.8000336000001,0.9745265248,1850470042.0,0.8027976006,1.42841089,8.279068071000001,17.51543391,40.49244284,54.84664594,31.62958465,97.59842735,42.90801698,100.41465290000001,9847113.923,89297444.0,3615.9790409999996,-56525170.52,1.506542857,45.54528805,152.183,106.861,214.0,7.0,152.0,26.99344048
YR2013,KHM,15026332.0,1.64984965,181040.0,14539145937.0,970.0,44201518188.0,2940.0,67.888,2.682,49.0882,35.6,79.0,97117.99805,0.3728904699,15227991395.0,7.356665148999999,0.7813875518000001,31.59506243,24.06765417,62.3879358,67.65855087,20.00891695,134.8600177,106.5209428,69.79541472,297255644.8,2068470774.0,1013.420401,-2006202368.0,2.94260016,49.2834086,214.769,151.134,11153.0,740.0,6755.0,44.03658888
YR2013,CMR,22077298.0,2.718244285,475440.0,31484882121.0,1430.0,68291651422.0,3090.0,56.576,4.916,117.9272,93.8,83.0,192560.0,0.3067834207,32348149947.0,5.40426571,2.041154858,13.89889921,27.63050269,25.56776428,30.03771287,23.05069431,70.95374098,34.51202006,155.061645,65112131.73,547249169.1,1465.222327,-704766767.1,2.05034718,46.90257539,370.33,331.8769999999999,49538.0,4800.0,24340.0,7.110317354
YR2013,CAN,35082954.0,1.056591259,9984670.0,1852651695551.0,52810.0,1530453431373.0,43620.0,81.74878049,1.587,10.8726,5.4,90.0,3471621.875,14.7410813,1842018420853.0,2.33017477,1.728927707,1.725293697,27.01640868,30.23142693,31.83055674,24.96959208,80.34784611,50.71040492,115.85987320000001,5702499908.0,67027866778.0,52504.6557,-12563236013.0,0.9382918978,47.30020114,,,1819.0,42.0,1392.0,0.0
YR2013,CYM,59932.0,1.638526018,263.9999962,,,2488451119.0,41520.0,,,,,,126.99999809999998,8.933157579,,1.279330593,1.378205986,0.3409753246,0.003431467728,,,,163.5787226,,62.72921581,,68000092000.0,,,2.160611468,,,,,,,0.0
YR2013,CAF,4447942.0,0.2594899432,622980.0,1669557687.0,380.0,3139391068.0,710.0,49.371,5.0680000000000005,136.5868,138.0,25.0,222011.9922,0.06677852364,1700627480.0,-36.03742608,2.495805021,32.07748834,24.05525972,14.88874976,23.29458758,7.47305928,30.58266921,19.34580053,75.13952709,,1852792.612,382.3403002,,1.5018451240000001,45.69586426,451.884,426.381,15732.0,1700.0,7469.0,24.02980219
YR2013,TCD,13220424.0,3.3509852139999996,1284000.0,12844539488.0,970.0,26089449333.0,1970.0,52.386,6.2620000000000005,174.794,137.9,57.0,51282.00195,0.05297840674,12949854263.0,5.700001362999999,-4.1413674039999995,50.04519248,13.32971956,33.56559167,39.08332409,29.25254692,34.50146451,52.51024345,218.6369301,,520200793.5,979.5339592,,0.1454510477,45.37460265,389.501,347.69699999999995,46301.0,7000.0,21990.0,68.08569592
YR2013,CHI,163038.0,0.6041347959000001,197.99999240000002,,,,,82.071,1.569,8.3832,,,8.000000119,,,,,,,,,,,,,,,,,,43.25049527,62.635,43.821999999999996,,,,0.0
YR2013,CHL,17571507.0,0.9788521171,756096.0156,268351959167.0,15270.0,377205694908.0,21470.0,79.34899999999998,1.821,51.251999999999995,8.3,90.0,171334.0039,4.736431087,278384332694.0,4.045004298,1.9766452669999999,3.381868051,31.193757300000005,32.19947338,32.77400322,25.62556817,134.65742580000003,56.08181987,198.28638080000002,310104616.0,20824865443.0,15842.94009,-10936525936.0,1.78955554,40.97310792,115.015,68.985,1746.0,39.0,1324.0,0.6029727439
YR2013,CHN,1357380000.0,0.4937096335,9562911.25,9193837019260.0,6770.0,16642665962285.0,12260.0,75.321,1.6469999999999998,7.4286,12.5,99.0,2052369.063,7.557211045,9570405758740.0,7.768615284,2.161019142,8.942898986,44.17745757,24.59925566,22.14512224,47.57005946,88.30574902,43.45683041,80.64771598,1714202599.0,290928431467.0,7050.64592,-217957551784.0,2.6210490269999998,44.07298205,105.02,67.867,189079.0,5600.0,113547.0,0.7127292674
YR2013,COL,46497267.0,0.9082925401999999,1141748.9840000002,367953792286.0,7910.0,578364895671.0,12440.0,76.105,1.905,71.9846,16.8,92.0,585551.7188,1.927535805,381866608839.0,4.5668697730000005,2.489324066,5.39624072,32.72222772,18.09829595,19.91316893,22.48760492,108.17201999999999,30.95871628,161.2598582,277970422.0,16209390068.0,8212.667829,-8557307289.0,2.0180984790000003,43.05094817,194.263,91.395,10726.0,630.0,6809.0,4.255343244
YR2013,COM,741505.0,2.406870493,1861.000061,1104430263.0,1490.0,1948568006.0,2630.0,62.922,4.561,72.627,79.5,85.0,377.99999239999994,0.2373766866,1115906342.0,4.499874215,1.71941432,30.78986256,11.64828999,9.048387214,30.19490806,16.35616975,46.86414792,27.33204289,102.361228,,4230442.065,1504.920859,,-4.294873315,41.59686387,257.497,207.13,1471.0,77.0,890.0,0.5971167392
YR2013,COD,71358807.0,3.331362952,2344860.0,29063367736.0,410.0,50131412018.0,700.0,58.381,6.3629999999999995,128.3192,104.2,76.0,1532007.969,0.050309038939999995,32679745298.0,8.481956636,2.771291418,19.31666763,41.28634596,36.44586131,41.02008384,21.84242344,39.56330156,38.24999212,133.142432,920031731.8,1697585831.0,457.96372829999996,-1697585831.0,0.8082231015000001,48.35249589,292.488,243.99099999999999,238099.0,16000.0,96899.0,11.83718843
YR2013,COG,4622761.0,2.465109065,342000.0,11527752274.0,2490.0,20553002318.0,4450.0,62.022,4.676,117.1226,57.9,80.0,223648.0078,0.6679155596,14085851348.0,3.4407052489999996,-3.658243547,4.362166032,72.01590349,76.5324601,66.07198129999999,30.94451855,100.8003873,108.4563483,225.199006,56950849.87,1878325499.0,3047.064589,-595923361.8,4.631616197,48.80768694,294.847,259.175,6623.0,740.0,3632.0,8.717951718
YR2013,CRI,4742107.0,1.147549943,51100.0,46180019822.0,9740.0,65948353977.0,13910.0,79.234,1.838,58.5056,9.5,91.0,26956.00098,1.6022464280000002,49745084870.0,2.2690274009999998,4.013244203999999,5.043542201,20.76091632,31.33301741,34.28535714,18.97722239,149.9751271,59.51743791,99.80970158,402604637.0,3205384977.0,10490.08065,-2401451080.0,5.231189489,39.57042662,116.479,61.128,588.0,21.0,454.0,0.3264282329
YR2013,CIV,22087505.0,2.476674322,322460.0,29258096699.0,1320.0,62643767692.0,2840.0,54.90600000000001,4.92,123.0558,96.7,69.0,104017.998,0.48378655719999997,31264184741.0,8.889421302,3.710481797,20.97862591,25.95105232,41.53105069,38.59577894,20.71073361,87.79127782,78.46678301,145.61961719999996,736072391.9,407476278.3,1415.469277,-413875901.3,2.581170373,39.92009152,425.524,389.765,54998.0,5600.0,30235.0,27.95420193
YR2013,HRV,4255689.0,-0.2785090629,56590.0,57716390174.0,13560.0,90916785772.0,21360.0,77.12682927,1.46,10.6738,5.1,94.0,19211.999509999998,4.123953137,58157880646.0,-0.4917487912,0.7857776825,3.422683259,22.29400654,42.74262845,42.28260799,19.42101416,110.3918348,59.63250314,98.64067659,267400672.6,937309759.6,13665.914180000002,-1096770178.0,2.2165820640000002,46.01403234,133.321,57.674,177.0,3.0,132.0,
YR2013,CUB,11282720.0,0.2273222226,109880.0,74969137046.0,6640.0,,,78.485,1.689,53.3208,5.7,99.0,30928.00049,3.0843475689999997,77148000000.0,2.747602563,2.65783024,3.9249235239999996,23.150308499999998,24.10043034,20.22346658,9.393633017,17.68808824,25.91123555,161.69876069999995,,,6837.712892000001,,,38.22861625,111.219,72.579,540.0,50.0,311.0,0.5520019125
YR2013,CUW,153822.0,1.133678907,444.0,3066729070.0,19940.0,4250788722.0,27630.0,77.82682927,2.1,33.6572,,,,33.89940321,3147616201.0,-0.7941069793000001,1.3323012090000002,0.36655388590000004,16.41727099,68.96235921,88.79646972,,129.7894052,82.95166352,,117022346.4,-1508379.888,20462.71795,-14446927.37,1.332320862,,139.851,67.083,,,,0.27270140940000004
YR2013,CYP,1143866.0,0.7740574483,9250.0,23459979838.0,27220.0,25281694194.0,29330.0,79.999,1.376,5.0452,3.0,86.0,1727.599945,5.199799627,24084559214.0,-5.799304664,-1.192637787,2.011687667,10.00590392,58.64841578,57.23803492,13.18426349,127.5810419,34.5989309,132.3298333,741786219.9,-6025166434.0,27942.30127,-461198672.6,,45.17593204,71.998,35.255,31.0,1.0,22.0,0.0
YR2013,CZE,10514272.0,0.03316994605,78870.0,202628333453.0,19270.0,301403153676.0,28670.0,78.17560976,1.46,10.995999999999999,3.1,99.0,26630.0,9.384891603,209402444996.0,-0.4836710407,1.431897907,2.403634049,32.85041365,76.87095181,71.10722261,24.6670431,129.59200149999998,146.38463269999997,147.7654532,1079198620.0,7357578653.0,19916.01939,379979406.5,1.438297872,44.02845323,120.786,56.718999999999994,277.0,4.0,173.0,0.0
YR2013,DNK,5614932.0,0.4169013608,42920.0,354890354349.0,63200.0,270675551874.0,48210.0,80.3,1.67,4.3734,4.1,89.0,6021.599731,6.862565032000001,343584391648.0,0.9333409571,0.8881708976,1.302127587,20.06180735,54.82881235,48.2213336,19.69080801,124.7068318,60.62469805,146.6082436,3058995226.0,680338945.9,61191.1937,6327998759.0,0.7890717801,47.59844291,90.145,54.62,206.0,3.0,177.0,0.0
YR2013,DJI,883293.0,1.7308584480000002,23200.0,,,,,62.239,3.054,21.1378,69.6,80.0,55.99999905,0.6891507122,1324733712.0,,,1.8425624280000001,17.3917845,36.64694414,55.35375245,29.79743706,27.63782799,63.33348299,104.4559232,12688427.37,286004467.7,1499.767022,-286004467.7,2.706032429,39.99279158,279.325,233.05700000000002,1203.0,54.0,751.0,17.86999409
YR2013,DMA,71016.0,0.07184060147999999,750.0,483424284.3,6810.0,720074113.2,10140.0,,,,27.4,93.0,438.60000610000014,1.858905035,501979134.4,-0.60769227,3.919828082,13.88178704,12.229185300000001,36.088655100000004,46.83863712,,131.76608090000002,47.41232925,101.37930820000001,1701588.889,17915757.41,7068.535745,-17915757.41,-0.046411646880000004,,,,22.0,,20.0,3.7537154569999998
YR2013,DOM,10048224.0,1.174368643,48670.0,60525633568.0,6020.0,120991895595.0,12040.0,72.763,2.441,96.9224,32.7,83.0,19165.99976,2.13380484,62661773592.0,4.875205093,4.692819142,5.3048659460000005,29.24893357,25.16715873,31.51459739,22.7236665,91.56247587,42.32883699,98.52237738,531100000.0,1599900000.0,6236.104369,-1990500000.0,4.830950967,37.52834499,207.167,121.656,5624.0,200.0,4606.0,3.297017919
YR2013,ECU,15707474.0,1.4968862230000002,256370.0,91324954073.0,5810.0,170731099835.0,10870.0,75.707,2.544,82.0474,16.1,97.0,127053.4961,2.6100351969999998,95129659000.0,4.946511267,3.095049013,8.769342903,37.14612811,28.63828830000001,30.96786776,28.46705779,105.8489672,54.65593018,148.54239760000004,167268211.1,727044206.3,6056.3308270000025,-727081206.3,2.721775777,38.70681965,166.646,88.508,4524.0,220.0,2741.0,4.623673235
YR2013,EGY,88404640.0,2.2679406859999998,1001450.0,268092986923.0,3030.0,890690721696.0,10080.0,70.928,3.4210000000000003,55.371,25.5,96.0,718.0000305,2.414036933,288586231502.0,2.185466054,8.712674575,11.2743496,39.88695442,17.01784562,23.35519243,14.21199742,112.78250690000002,32.98771376,151.1562734,354900000.0,4192200000.0,3264.378787,-3891200000.0,9.42157654,23.370582100000004,191.65900000000002,115.20700000000001,53490.0,1000.0,34157.0,0.1404458687
YR2013,SLV,6266070.0,0.4502089459000001,21040.0,20964507935.0,3350.0,41975930795.0,6700.0,71.935,2.154,72.7038,16.7,94.0,2737.999878,0.9942807852,21990970000.0,2.2356378390000002,0.5794516517,5.613304006,25.35577103,29.72488253,50.72627538,17.01930383,143.5014132,73.95308165,248.3140372,27678165.54,245179098.3,3509.531493,-179106499.2,0.7576691845,42.63671184,268.603,106.264,1710.0,60.0,971.0,2.999798188
