Time Code,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, under-5 (per 1,000 live births)","Immunization, measles (% of children ages 12-23 months)",Forest area (sq. km),CO2 emissions (metric tons per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),Mobile cellular subscriptions (per 100 people),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)","Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,People practicing open defecation (% of population)
YR2017,FJI,877459.0,0.5783342538,18270.0,4768956964.0,5430.0,8493902568.0,9680.0,67.252,2.7880000000000003,49.353,25.4,94.0,,,5270335185.0,5.179743526,0.3561751388,10.38326455,16.06554046,,,,117.8305767,64.05664691,111.25697350000002,14917288.0,387600527.6,6006.360622,-389243519.3,3.3510874389999996,32.78549036,230.98,133.369,406.0,6.0,203.0,0.0
YR2017,FIN,5508214.0,0.23467053170000002,338450.0,245052936297.0,44490.0,256023979623.0,46480.0,81.42926829,1.49,5.813,1.8,94.0,,,252331136734.0,3.0433248219999998,0.5700442754999999,2.340588966,24.37678079,38.49757501,38.35779169,22.99993748,132.6348743,54.95160122,111.1347867,898716859.8,16397062923.0,45809.97338,-3251092696.0,0.7540150470999999,47.99200492,,,80.0,2.0,55.0,0.0
YR2017,FRA,66865144.0,0.008040386675,549086.9922,2561487678761.0,38310.0,3028054653715.0,45290.0,82.52439024,1.92,4.727,4.1,90.0,,,2586285406562.0,2.260202722,0.4568870705,1.551765681,17.20597648,30.8198947,31.87816631,23.36572024,106.4394347,44.61367632,108.6862091,13745482323.0,37539114579.0,38679.12715,13920238405.0,1.0322827509999999,47.62168195,,,2525.0,56.0,1878.0,0.0
YR2017,PYF,276103.0,0.5549536831,4000.0,,,,,77.251,1.956,38.688,,,,,,,,,,,,,104.2509652,,86.61143735,,79070196.57,,,,43.18893014,125.66,73.305,,,,
YR2017,GAB,2064823.0,2.796855564,267670.0,13425764537.0,6500.0,34357763182.0,16640.0,65.839,4.008,96.227,46.0,63.0,,,14892609693.0,0.47976227060000004,3.8129451860000003,5.265764844,45.46730899,50.22675397,24.84198647,21.41378354,128.9816609,53.71791892,159.7353997,,1498038420.0,7212.535744,,2.651925831,40.49390379,248.028,204.50599999999997,2200.0,170.0,1422.0,2.953055098
YR2017,GMB,2213894.0,2.968565918,11300.0,1435029009.0,650.0,3501293883.0,1580.0,61.44,5.2810000000000015,78.185,60.4,90.0,,,1489464788.0,4.557731909,4.896883703,23.04329109,12.92609213,22.72588261,39.39599445,17.00646855,133.9723898,43.97552768,105.18458400000002,16936520.33,5445631.489,672.7805341,-3084053.04,8.034189745,44.34450584,283.962,228.393,3398.0,520.0,2321.0,1.07685628
YR2017,GEO,3728004.0,0.01338607467,69700.0,14034063554.0,3760.0,37635016056.0,10100.0,73.414,2.062,46.408,10.0,95.0,,,15081330942.0,4.832686291,6.093151445,6.884898511,22.64483467,50.26566561,62.24860727,32.40684262,137.2607838,70.78287746,148.01378569999997,122154261.9,1829933045.0,4045.41705,-1625063808.0,,45.67697023,223.78599999999997,78.096,494.0,14.0,334.0,0.0
YR2017,DEU,82657002.0,0.37372455990000003,357580.0,3613143822491.0,43710.0,4437045277650.0,53680.0,80.9902439,1.57,8.095,3.7,97.0,,,3693204332230.0,2.15710947,1.5313544909999999,0.7772156687999999,27.97460746,47.04723953,39.48647379,20.09242251,132.758759,70.70004162,122.54361429999999,22775461211.0,83415033637.0,44681.08258,53980151877.0,1.5094965580000002,46.481496,,,2394.0,53.0,1703.0,0.0
YR2017,GHA,29121471.0,2.22053243,238540.0,55306701757.0,1900.0,126358366840.0,4340.0,63.463,3.926,66.611,50.0,95.0,,,58996776244.0,8.143446497000001,10.3527525,19.69615515,30.78453779,35.25800386,38.39020074,22.00264994,126.20162140000002,44.8871984,177.00773909999995,1112210000.0,3254990000.0,2025.885857,-3239080000.0,12.37192155,46.78735606,257.843,217.59900000000002,31084.0,2700.0,21397.0,18.05632279
YR2017,GIB,33728.0,-0.026680501159999998,10.0,,,,,,,,,,,,,,,,,,,,121.66449240000001,,49.431984,,0.0,,,,,,,,,,0.0
YR2017,GRC,10754679.0,-0.19778322480000002,131960.0,197272044755.0,18340.0,307963982617.0,28640.0,81.38780488,1.38,7.223,4.6,97.0,,,203085551429.0,1.5050993080000001,0.5991422795,3.702890395,15.03822946,32.99039638,34.01015863,12.50952614,122.40093859999999,44.02578094,108.95354350000001,2083354727.0,3573750536.0,18883.460069999997,-3004601401.0,1.121235477,43.92756154,95.81200000000001,43.207,318.0,2.0,220.0,0.0
YR2017,GRL,56171.0,-0.026700606260000002,410450.0,,,,,,2.09,,,,,,,0.9874930737000001,0.2803565442,19.55261963,15.74156161,40.18639047,43.67310312,22.74742145,110.18218519999999,,93.09075023,,,,,,,,,,,,0.0
YR2017,GRD,110874.0,0.5544138831000001,340.0,990125470.7,8930.0,1482628609.0,13370.0,72.388,2.083,29.177,15.3,85.0,,,1126882296.0,5.05921616,1.034737463,5.323340155,12.61839697,,,,102.07713259999998,39.9331857,96.82301690000001,47004459.45,111670867.3,10163.62985,-105063437.7,0.9084582559000001,,182.25,95.288,25.0,0.0,18.0,3.54109589
YR2017,GUM,164281.0,0.8128834121999999,540.0,,,,,79.631,2.334,31.713,,,,,5859000000.0,0.19204916460000002,0.9454411826000001,,,19.25243216,51.45929339,,,11.48660181,112.2614426,,,35664.50168,,,40.52821727,73.212,45.038000000000004,,,,
YR2017,GTM,16914936.0,1.981532621,108890.0,68647769998.0,4060.0,135651416287.0,8020.0,73.81,2.92,70.93,27.1,86.0,,,75620095538.0,2.7603384839999996,3.619179068,10.05815003,25.26910429,18.796005899999997,26.86122478,12.06439894,118.15854240000002,38.86533043,184.24402790000002,28200000.0,1013100000.0,4470.610798,-1000900000.0,4.424536552,34.16210535,209.13400000000001,110.07799999999999,9533.0,400.0,5351.0,4.68711554
YR2017,GIN,12067539.0,2.765010865,245860.0,9999163299.0,830.0,29235939634.0,2420.0,60.706,4.777,135.29399999999998,103.2,48.0,,,9915311049.0,13.36010547,3.1165057760000003,17.83395999,31.69262569,47.48966537,59.96558187,19.93149694,96.95447755,81.46996055,109.19535459999999,27780000.0,577590000.0,821.6514609,-576480000.0,8.915131698,53.20849494,263.625,236.611,28988.0,2600.0,14064.0,14.35089416
YR2017,GNB,1828146.0,2.532080949,36130.0,1235827736.0,680.0,3177784275.0,1740.0,57.673,4.553,104.823,84.5,86.0,,,1346841897.0,5.9191766260000005,5.93859668,49.15780779,12.60017043,27.77397262,33.0730443,9.000980526000001,78.4851311,45.21688859,101.97640870000001,48168892.82,15652439.96,736.7255662,-15319160.78,1.362148999,48.23538779,287.8,237.36599999999999,3587.0,440.0,2439.0,16.86713561
YR2017,GUY,775221.0,0.4985180897,214970.0,3462004773.0,4470.0,6347780648.0,8190.0,69.624,2.485,74.382,31.2,99.0,,,3555205811.0,2.080177394,-0.6069008282,15.43635497,31.88122318,45.18163863,60.86440101,31.09168914,82.97107151,86.29598856,126.02212069999999,,212151381.7,4586.054572,,1.904656155,35.85682710000001,245.418,167.33900000000003,405.0,26.0,294.0,0.6122051846000001
YR2017,HTI,10982366.0,1.305066708,27750.0,8382749379.0,760.0,20100047326.0,1830.0,63.29,2.986,51.676,66.7,69.0,,,8408252995.0,1.173279505,13.36181049,,,18.83818224,56.48899913,28.97659224,57.41806456,57.99064327,265.39159509999996,297710340.4,374855000.0,765.6139847000003,-374855000.0,10.68008872,47.85012314,268.724,206.601,13705.0,1300.0,7201.0,19.87758601
YR2017,HND,9429013.0,1.692228879,112490.0,20778732875.0,2200.0,43055112035.0,4570.0,74.898,2.496,72.91199999999998,18.2,96.0,,,22940179174.0,4.788026945,4.407213803,12.84493271,26.47477854,43.38777919,57.94943174,24.16082656,87.32089987,87.17891804,133.4997567,65100000.0,1264579024.0,2432.935364,-1012454333.0,3.934360844,36.57516478,170.217,117.40100000000001,3203.0,130.0,2053.0,6.009002872999999
YR2017,HKG,7391700.0,0.748222905,1110.0,343109189760.0,46420.0,475913471226.0,64380.0,84.68048780000002,1.125,2.705,,,,,341648103475.0,3.838406307,2.9508351389999996,0.0652010943,7.210842912,188.75683,187.6714346,22.04615757,251.7650057,333.7293515,97.21134364,875473343.8,125716724340.0,46220.50455,-23954948817.0,1.4805825240000001,49.04273984,62.64,33.582,,,,0.0
YR2017,HUN,9787966.0,-0.2658609323,93030.0,126453782524.0,12920.0,270624996606.0,27650.0,76.06341463,1.53,23.979,4.5,99.0,,,139761138103.0,4.137063937,3.82585627,3.7543597510000004,25.62703045,88.24938994,80.68511853,22.70128769,102.2119005,158.3594717,125.5650058,922368481.3,-12945830232.0,14278.8745,-2182995465.0,2.348242812,45.5418379,168.058,80.586,347.0,11.0,220.0,0.0
YR2017,ISL,343400.0,2.345582676,103000.0,20857546613.0,60740.0,18591462282.0,54140.0,82.20487805,1.74,6.269,2.0,92.0,,,24489493459.0,4.603781379,-0.05762013826,,,46.10418783,42.02193871,22.12516671,122.8081928,48.39626438,97.05188447,320204538.4,-6999892981.0,71314.7742,-163299306.0,1.760415592,47.22590329,,,7.0,0.0,4.0,0.0
YR2017,IND,1338658835.0,1.062597394,3287259.063,2443506801008.0,1830.0,9493084548461.0,7090.0,69.165,2.2430000000000003,13.177,38.7,90.0,,,2652551202555.0,7.1678888610000016,3.835504789,15.61945495,26.49817453,18.78061226,21.98606819,30.94125424,87.31773719,28.18788189,103.9762215,6958929628.0,39966091359.0,1981.499045,-28875941053.0,2.490886999,22.05254713,209.923,136.204,759544.0,35000.0,574611.0,25.73109403
YR2017,IDN,264645886.0,1.175102592,1913580.0,933370649345.0,3530.0,3144087539232.0,11880.0,71.282,2.336,47.373999999999995,25.9,75.0,,,1015423455783.0,5.067406366,4.274985891,13.15417115,39.38673632,20.18855926,19.17418623,33.71707804,164.44059,32.08031075,127.8847908,5177356262.0,20510310832.0,3836.913814,-18502038861.0,3.80879807,38.81600473,202.511,141.20600000000005,106474.0,8600.0,64422.0,9.675572005
YR2017,IRN,80673951.0,1.3853804730000001,1745150.0,441046322743.0,5470.0,1698218039349.0,21050.0,76.271,2.116,40.635,14.9,99.0,,,454012768724.0,3.755187367,12.24919524,9.499743087999999,34.91010692,24.94217685,23.8384608,34.73798373,107.8997933,31.33458127,144.4274763,,5019000000.0,5627.749268,,9.987184963999999,19.04000118,97.787,59.42,19574.0,250.0,14102.0,
YR2017,IRQ,37552781.0,2.540874669,435051.9922,180223928673.0,4800.0,646563104355.0,17220.0,70.294,3.762,71.733,27.6,85.0,,,193158783784.0,-1.671287156,15.6,3.3,51.0,38.40264686,35.71859089999999,17.76680455,88.98326332,59.34961784,132.8928165,396200000.0,-5032400000.0,5143.661232,5110200000.0,0.18405889879999998,14.39359217,193.18400000000003,125.666,25465.0,870.0,17501.0,0.01991934344
YR2017,IRL,4807388.0,1.0886755609999998,70280.0,255027489393.0,53050.0,294054946448.0,61170.0,81.95609756,1.81,7.515,3.7,92.0,,,334834010486.0,8.145296135,1.12921609,1.172684273,35.75441921,121.04258850000001,98.95576009,33.4105183,103.0630014,67.60424357,111.7291335,1613257566.0,58300808408.0,69649.88274,-55346188076.0,0.34053156149999997,45.54736218,,,206.0,3.0,148.0,0.0
YR2017,IMN,83598.0,0.3727121791,570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YR2017,ISR,8713300.0,1.938725674,22070.0,326253790632.0,37440.0,335193804201.0,38470.0,82.60243902,3.11,9.607000000000001,3.8,98.0,,,353268411919.0,3.44461203,0.21797185800000002,1.206142424,19.61168133,29.23917025,27.56226184,20.83636188,127.85291529999999,37.65805136,110.4940886,5911200000.0,18168900000.0,40543.58417,-12016100000.0,0.24421052629999998,47.09043609,,,510.0,5.0,336.0,0.0
YR2017,ITA,60536709.0,-0.149861117,301340.0,1887035649426.0,31170.0,2491347733670.0,41150.0,83.24390244,1.34,5.24,3.2,92.0,,,1946570340341.0,1.68418261,0.5294689081,1.9151299240000002,21.50627409,31.16506111,28.25293081,17.61972674,138.2337679,49.34530133,125.262828,9261920998.0,9165254345.0,32155.205869999998,3849761216.0,1.2265331659999998,42.33901066,,,1283.0,7.0,955.0,0.0
YR2017,JAM,2920853.0,0.5016235595,10990.0,13770623541.0,4710.0,25314880414.0,8670.0,74.267,1.993,52.757,14.9,95.0,,,14781107822.0,0.9785562228,6.696798062,6.61338753,19.69379693,34.06661983,48.50348099,22.55354047,105.8330321,48.22371967,92.86432308,303019612.0,888835228.5,5060.544924,-854503648.0,4.377511108999999,45.634903,161.893,98.18,609.0,38.0,503.0,0.5249053384000001
YR2017,JPN,126785797.0,-0.1644840364,377970.0,4877472155241.0,38470.0,5514385495608.0,43490.0,84.0997561,1.43,3.78,2.6,97.0,,,4859950558539.0,1.928757251,-0.2200847752,1.189256935,29.144105199999995,17.77422628,16.83933447,23.9029839,135.5186644,28.19065716,68.68033082,5282863264.0,20419904127.0,38331.9794,153418649742.0,0.467211747,43.50046428,,,1836.0,44.0,844.0,0.0
YR2017,JOR,9779173.0,2.3560164880000003,89320.0,39277233866.0,4020.0,88831873562.0,9080.0,74.292,2.8489999999999998,25.877,16.7,93.0,,,40765867419.0,2.1157328890000002,1.703771422,5.542677231,27.64764903,35.12169879,56.3560876,19.93415389,99.15637314,68.70698889,73.57754891,672816901.4,2029718310.0,4168.6416039999995,-2023098592.0,3.3243923339999997,17.67443178,125.23,90.196,3118.0,100.0,2130.0,0.1926752808
YR2017,KAZ,18037776.0,1.3603812690000001,2724901.875,143561881579.0,7960.0,424596357130.0,23540.0,72.95,2.73,29.75,10.4,99.0,,,162886867832.0,4.1,8.59831375,4.359936562,32.22161711,34.35780735,26.26380593,26.56074867,147.6397785,47.94923068,160.9313655,2690697275.0,4712631471.0,9030.318806000001,-3756129608.0,7.4426632129999994,48.51318833,222.855,95.436,3603.0,37.0,2150.0,0.0
YR2017,KEN,50221473.0,2.356812573,580370.0,72130379983.0,1440.0,162227087232.0,3230.0,65.90899999999999,3.572,75.078,43.0,89.0,,,78757391333.0,4.862538221,10.5902621,34.82873746,16.84413172,13.25564334,24.23364043,18.79779638,85.25315693,28.484945500000002,109.1154463,20214210.21,671488392.9,1568.201541,-414399673.9,8.005722791,48.71668066,252.222,174.37599999999995,46502.0,5000.0,29369.0,10.34494536
YR2017,KIR,114158.0,1.441692152,810.0,350344843.8,3070.0,498690300.7,4370.0,67.851,3.61,16.177,54.3,81.0,,,185572501.5,0.3284397771,0.6062561572,30.79108762,12.38276168,13.21576806,92.01478514,,40.4027751,66.8202449,113.6626556,1071188.736,784797.2549,1625.5759699999999,-660463.7438,,,236.03799999999998,152.582,136.0,3.0,75.0,28.44881835
YR2017,PRK,25429985.0,0.48185537240000004,120540.0,,,,,71.91,1.911,0.28300000000000003,19.0,99.0,,,,,,,,,,,14.98240747,,74.70243757,,-12791000.0,,,,47.65890471,164.09900000000005,97.119,5070.0,310.0,3593.0,0.0
YR2017,KOR,51466201.0,0.42934522979999995,100339.0039,1460491790647.0,28380.0,1998202358355.0,38830.0,82.62682927,1.052,1.379,3.3,97.0,,,1530750923149.0,3.0627684619999997,2.265177789,1.961132074,35.86926364,43.09097586,37.68824349,31.07565107,124.5854293,68.73567633,59.40324567,12888000000.0,17912900000.0,29742.838860000003,16156500000.0,1.9444559069999998,42.00721571,80.514,32.92,1113.0,43.0,600.0,0.0
YR2017,XKX,1830700.0,0.7952001101,10887.0,7140307701.0,3900.0,20224688999.0,11050.0,71.94634146,2.02,,,,,,7227764977.0,4.227908537,1.37767235,9.138527261,25.56486693,26.64993218,52.53278037,28.37119381,,,,63468564.72,325045480.0,3948.08815,-281173398.6,1.4882343059999998,,,,,,,
YR2017,KWT,4056097.0,2.476711432,17820.0,129005084242.0,31810.0,342743643131.0,84500.0,75.311,2.083,8.193999999999999,8.1,99.0,,,119551599077.0,-3.48154919,13.65009027,0.5102040816,54.77082184,50.38610039,48.06122449,29.07335907,176.00243490000003,74.0458519,141.9704265,13760108803.0,113012065.0,29474.54143,6925158962.0,2.171832985,29.76566456,69.852,41.761,408.0,7.0,270.0,0.0
YR2017,KGZ,6198200.0,1.933647156,199950.0,6898895625.0,1110.0,22025333361.0,3550.0,71.2,3.0,32.763000000000005,20.0,95.0,,,7702934800.0,4.7,6.367703752000001,12.5145789,27.30809347,34.25284136,66.36460445,32.90209146,119.06696140000001,81.25474462,132.5578531,476119143.0,-107212800.0,1242.7696429999999,78143900.0,3.175309864,40.16333095,212.451,95.042,2834.0,95.0,2202.0,0.0
YR2017,LAO,6953035.0,1.553620994,236800.0,15591176129.0,2240.0,45704405341.0,6570.0,67.277,2.7089999999999996,65.41,49.3,72.0,,,16853087485.0,6.851431259,1.891179245,16.19975986,30.912475399999995,34.34049522,41.48609726,29.04168243,53.38406897,62.05984517,102.7738196,103058585.6,1693080811.0,2423.846203,-1683379973.0,0.8254867932,49.20060313,210.021,165.614,6462.0,310.0,3875.0,20.68407519
YR2017,LVA,1942248.0,-0.8862155733,64490.0,28717989620.0,14790.0,54705196826.0,28170.0,74.68048780000002,1.74,16.171,4.2,96.0,,,30463302414.0,4.636479621,3.185317537,3.192650509,19.72523565,61.09445784,61.00366529,22.20866557,126.2941822,101.4138243,128.7116619,444319294.7,1137669498.0,15684.558519999999,-637446859.5,2.930363124,49.95252569,228.584,85.367,74.0,4.0,45.0,0.0
YR2017,LBN,6811873.0,1.4901117940000002,10450.0,51087771099.0,7500.0,87221100693.0,12800.0,78.833,2.097,14.5,7.7,82.0,,,53393799668.0,0.5519947774,3.633237863,2.9245663189999997,14.61803226,23.85107336,48.64263862,19.82063131,64.50864324,44.83104808,110.7445267,4453754483.0,2558729287.0,7838.343384999999,-1494228629.0,4.321352183,24.94474679,67.158,48.58,760.0,34.0,519.0,0.0
YR2017,LSO,2091412.0,0.7877800339,30360.0,2710293144.0,1300.0,7355866702.0,3520.0,52.946999999999996,3.1710000000000003,92.726,84.1,90.0,,,2578265356.0,-2.286299107,2.9431782089999996,6.1184080970000005,31.95260592,,,,113.83051869999998,121.5933803,80.24621209,,43161840.14,1232.786919,-43161840.14,5.317121043999999,45.73422348,548.5840000000002,459.154,3873.0,310.0,2019.0,27.27995348
YR2017,LBR,4702228.0,2.485644197,111370.0,2930570757.0,620.0,5521235843.0,1170.0,63.295,4.387,135.96200000000002,73.4,87.0,,,3285455000.0,2.468626095,-2.182014585,37.09428374,10.19984142,24.28419199,98.70568917,20.48614575,56.56895266,44.04260597,123.7282858,315532437.8,247842983.0,698.7017643999999,-247842983.0,12.41963239,49.00624215,249.532,209.84099999999998,8534.0,1000.0,3935.0,39.61223436
YR2017,LBY,6580724.0,1.354885849,1759540.0,35079487816.0,5330.0,127502666207.0,19380.0,72.52,2.2769999999999997,5.769,12.4,94.0,,,38115981879.0,26.67587012,14.41965942,,,37.93770241,34.67031329,,91.47929620000001,78.01451920000002,128.62665959999998,,,5792.065110000001,,,24.40029849,169.882,94.98299999999999,1365.0,92.0,845.0,0.0
YR2017,LIE,37800.0,0.37636875509999995,160.0,,,,,82.25853659,1.61,,,,,,,,,,,,,,122.7566138,,,,38999586461.0,,,,,,,,,,0.0
YR2017,LTU,2828403.0,-1.398322201,65286.00098,42933932208.0,15180.0,90285064196.0,31920.0,74.67073171,1.69,10.854000000000001,4.4,94.0,,,47544459559.0,4.1399484730000005,4.283606717,3.115864929,26.03829361,80.90343696,78.11254098,17.85706742,153.27572719999995,130.7407857,123.05396940000001,547673959.6,1190627310.0,16809.648259999998,-611656109.5,3.722971712,50.53573361,212.885,78.821,106.0,2.0,64.0,0.0
YR2017,LUX,596336.0,2.430976418,2590.0,42211718226.0,70790.0,45501546148.0,76300.0,82.68536585,1.41,4.727,2.5,99.0,,,62316359824.0,1.54566061,2.1661407440000002,0.2648366183,10.930895300000001,223.0794119,189.78944919999998,18.99426281,134.1420148,61.93076763,89.25297412,12665820036.0,-6798512508.0,104498.7387,65731195832.0,1.730799591,45.73878551,,,13.0,0.0,9.0,0.0
YR2017,MAC,622585.0,1.578280176,30.39999962,45091873041.0,72430.0,66384362123.0,106630.0,83.98899999999998,1.2109999999999999,2.381,,,,,50559431846.0,9.703992759,2.0806552640000002,,4.9634047169999995,80.26664038,33.32314744,18.96719978,328.7904463,21.47373814,87.949087,1582950946.0,431161794.6,81208.88207,1169423566.0,1.22655456,48.69362518,59.06800000000001,24.815,,,,
YR2017,MKD,2081996.0,0.06010462999,25710.0,10173767470.0,4890.0,30588122637.0,14690.0,75.589,1.501,15.722999999999999,11.0,83.0,,,11279509014.0,0.24052101399999998,3.41722878,7.887771651,24.13444697,55.40009731,69.17272138,32.97956536,96.44629481,118.93248179999999,94.79515558,27445931.0,380738977.5,5417.642019,-198538131.5,1.3516188969999998,38.95679363,122.85600000000001,65.806,221.0,2.0,188.0,0.6844823771999999
YR2017,MDG,25570540.0,2.679883239,587295.0,10289415025.0,400.0,38669145892.0,1510.0,66.311,4.13,109.59,55.2,60.0,,,11465850504.0,4.30687978,8.280734367,19.9290882,22.53262666,35.52343982,39.15086221,15.19538244,34.14284,56.84706946,75.80975586,63489593.22,464856589.6,448.4007965,-358890886.3,8.284223643999999,48.86202235,234.544,183.71900000000002,32443.0,2800.0,17630.0,44.57573652
YR2017,MWI,17670260.0,2.666616388,118480.0,6093437774.0,340.0,22350074267.0,1260.0,63.278999999999996,4.302,132.671,52.7,83.0,,,6303292264.0,4.000030517,13.46150517,26.09692424,14.35126298,29.16284408,36.16702668,13.43222002,43.98651266,54.43187236,117.41058459999999,19714750.31,277112167.4,356.7175732,-282145009.5,11.54339392,48.61958528,331.0440000000001,217.75799999999998,22243.0,2100.0,14098.0,5.713509083
YR2017,MYS,31105028.0,1.360192981,330345.0,305211870858.0,9810.0,908209029994.0,29200.0,75.828,2.019,13.414000000000001,7.9,93.0,,,314707268050.0,5.897009292999999,3.8175917480000003,8.782012443,38.78518967,71.38970577,64.44775303,25.55837976,136.1163217,131.0652921,94.95488426,9393881494.0,9368469823.0,10117.56903,-3760088630.0,3.8712011580000003,38.22042977,154.826,82.73200000000001,3526.0,150.0,2254.0,
YR2017,MDV,496402.0,4.299186108,300.0,4301385910.0,8670.0,6681140568.0,13460.0,78.325,1.906,7.81,9.0,99.0,,,4865546026.0,6.911694465,3.227131439,5.630336972,12.82545829,67.61970312,72.23940614,,181.32884230000002,55.04007126,107.5266497,475257900.0,492742335.1,9801.624542,-492742335.1,2.8174733819999997,22.85715396,75.445,53.312,56.0,4.0,37.0,0.0
YR2017,MLI,18512394.0,2.999115367,1240190.0,14337095122.0,770.0,40235949676.0,2170.0,58.452,5.968,169.127,101.3,67.0,,,15339614407.0,5.400000102999999,1.9633626480000002,38.33473432,18.11262644,23.05583798,38.6285116,22.06367054,119.0233265,46.88514202,170.2868003,155032631.7,559362392.1,828.6132202,-546884178.7,1.759857429,43.81540236,267.074,248.762,48773.0,4400.0,26032.0,7.195387001
YR2017,MLT,467999.0,2.7386628560000004,320.0,11010476030.0,23530.0,17642727571.0,37700.0,82.45365854,1.37,12.879000000000001,7.1,91.0,,,12748803180.0,6.705510407,2.496344171,0.7930688318000001,11.97528143,150.8672842,129.5634227,19.1370962,138.093955,65.30024726,159.8711126,454817045.4,4126659123.0,27241.09064,-10621830294.0,1.364354482,39.61968446,64.89399999999999,35.527,26.0,0.0,20.0,0.0
YR2017,MHL,58058.0,0.5578935476,180.0,257082760.3,4430.0,297455656.3,5120.0,,,,34.0,83.0,,,204173400.0,3.599971042,1.326866005,16.84842394,13.86076737,31.49283893,88.84604949,22.43362843,27.55864825,81.30344109,110.86101380000001,,5489000.0,3516.7143200000005,,,,,,40.0,,22.0,10.05522005
YR2017,MRT,4282574.0,2.818999783,1030700.0,4816942884.0,1120.0,17139712311.0,4000.0,64.464,4.619,71.04899999999998,78.2,78.0,,,4975432191.0,3.02948016,3.755839165,23.88359629,26.74733107,43.56402548,81.41831376,53.77601013,95.13345958,76.69685474,140.3183871,53064260.45,588217194.8,1161.785457,-588217194.8,2.2542765190000003,31.65363127,223.47299999999998,177.804,7598.0,1100.0,4992.0,31.93150167
YR2017,MUS,1264613.0,0.09018681147,2040.0,13904901748.0,11000.0,31103660911.0,24600.0,74.51463415,1.44,25.735,14.7,89.0,,,13259351418.0,3.814152108,1.2968722129999999,3.095793754,17.63556948,42.45156944,55.1418304,18.27511313,145.4726338,57.28786997,118.93002709999999,581452823.0,442947618.0,10484.90836,-25105189394.0,3.666997027,39.22482266,190.247,94.432,168.0,8.0,113.0,0.1306819213
YR2017,MEX,124777324.0,1.163967779,1964375.0,1115151408163.0,8940.0,2367563358669.0,18970.0,74.947,2.157,60.365,13.4,76.0,,,1158071006810.0,2.069715185,6.760785296,3.380989702,30.70067888,37.63456373,39.44122225,22.95744121,91.62670695,72.66860107,91.81315608,806222560.0,32005161328.0,9281.101483,-28824649149.0,6.04145724,37.08664193,138.268,77.831,25853.0,740.0,16918.0,0.8850260051000001
YR2017,FSM,111459.0,1.122380666,700.0,382486606.9,3430.0,453681439.8,4070.0,67.618,3.0980000000000003,13.924000000000001,31.8,76.0,,,336427500.0,3.199981628,-1.1821626090000001,,,,,,20.73767035,68.06815733,113.2615009,,,3018.396899,,0.5226239034000001,,178.739,145.474,67.0,2.0,42.0,
YR2017,MDA,3549196.0,-0.07767756317,33850.0,9178849816.0,2590.0,25744713174.0,7250.0,71.717,1.2590000000000001,22.415,16.0,93.0,,,9669759987.0,4.690793428,6.2502787589999995,11.47225788,21.8746301,31.09876186,54.53843001,22.77754991,90.22790936,75.03805689,77.00889604,144060000.0,160840000.0,2724.493093,-149780000.0,6.570229975,48.84664869,239.217,96.537,577.0,8.0,501.0,0.1340336687
YR2017,MCO,38392.0,0.8422534162,2.0,,,,,,,,3.3,87.0,,,6400946586.0,-3.5,0.6655655872,,,,,,85.89810377,,,,,166726.0519,,,,,,1.0,,1.0,0.0
YR2017,MNG,3113779.0,1.861276285,1564120.0,10061287581.0,3230.0,34214520547.0,10990.0,69.509,2.9139999999999997,30.993000000000002,17.0,99.0,,,11433635876.0,5.30166847,10.64279307,10.34574212,38.26890114,59.75342654,57.38906845,34.55075865,124.805205,92.16665735,185.9175522,183097762.1,1494350363.0,3671.948419,-1445736124.0,4.0504992810000005,45.54146976,291.198,124.947,1128.0,35.0,701.0,10.31749074
YR2017,MNE,622373.0,0.0112479071,13810.0,4605894792.0,7400.0,12291966346.0,19750.0,76.667,1.7380000000000002,9.312999999999999,2.8,58.0,,,4844592067.0,4.716464962,3.824946382,6.847191651,15.88566048,41.05521376,64.49979775,30.22280757,166.4651995,62.62653198,,70388986.55,560290272.0,7784.0652900000005,-549235779.0,2.380235991,43.94969185,126.819,66.918,18.0,0.0,13.0,0.05253604846
