Time Code,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, under-5 (per 1,000 live births)","Immunization, measles (% of children ages 12-23 months)",Forest area (sq. km),CO2 emissions (metric tons per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),Mobile cellular subscriptions (per 100 people),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)","Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,People practicing open defecation (% of population)
YR2011,AUS,22340024.0,1.389527316,7741220.0,1124159742879.0,50320.0,899875053936.0,40280.0,81.89512195,1.926,13.2616,4.5,94.0,1235190.0,17.53887776,1396649906339.0,2.462724647,6.252793217000001,2.276542366,26.43612763,21.43641705,20.47031601,26.50721223,105.5506209,36.90502521,200.2885825,6597638171.0,65554890650.0,62517.83375,-57304251200.0,3.303850156,45.27887201,78.26100000000002,46.068999999999996,1156.0,18.0,800.0,0.0
YR2011,AUT,8391643.0,0.3370808418,83879.00391,424545779722.0,50590.0,374289188741.0,44600.0,80.98292683,1.43,8.9966,4.2,84.0,38618.00049,7.748134305,431120310089.0,2.9227976360000003,1.833409896,1.4019149340000001,25.44743204,53.94867085,51.15411778,24.14047447,154.04952340000003,85.55500434,133.5311879,3620474705.0,22974390293.0,51374.95841,15145339304.0,3.2865819739999997,46.33454966,94.35600000000001,49.353,273.0,4.0,194.0,0.0
YR2011,AZE,9173082.0,1.303000855,86600.0,50390111222.0,5490.0,134628001917.0,14680.0,71.234,1.96,47.089,35.1,92.0,10345.2002,3.646179877,65951627200.0,-1.5729976209999998,24.60695003,5.0762259510000005,61.73399639,56.42698053,24.08106448,20.26784686,110.6472854,67.71781364,191.85496809999998,1279630000.0,4485120000.0,7189.691229000001,-932582000.0,7.852383767999999,48.97705649,179.463,88.54899999999998,5096.0,51.0,3224.0,0.2477247276000001
YR2011,BHS,359577.0,1.297394475,13880.0,10080280050.0,28030.0,10410677220.0,28950.0,72.263,1.847,34.1304,12.5,90.0,5150.0,5.190829781000001,10070450000.0,0.6128974521,-0.8583360359000001,1.0923047129999999,12.04514197,37.43526853,50.89842063,30.18335824,83.09462759,37.73416282,86.38351201,119727000.0,666621000.0,28006.379719999997,-666621000.0,3.1987814169999997,47.62829110000001,206.655,124.421,54.0,4.0,38.0,0.4667345276
YR2011,BHR,1278151.0,2.960981473,766.9999695,23565934211.0,18440.0,45304049174.0,35440.0,76.2,2.1390000000000002,14.1518,8.2,99.0,5.400000215,22.41540397,28776595745.0,1.983823256,9.736421819,0.2908502773,49.51709797,99.41774492,74.74121996,22.40295749,132.5078179,112.5219963,140.47207930000002,2050000000.0,780851063.8,22514.23795,112765957.4,-0.4014869888,21.02370263,78.336,62.315,141.0,3.0,64.0,0.0
YR2011,BGD,149273778.0,1.144262127,148460.0,133342228079.0,890.0,427013979840.0,2860.0,70.256,2.273,89.7042,46.2,93.0,14394.000240000001,0.42481293,128637938711.0,6.46438388,7.859446035,16.80998676,25.0452996,19.92207496,27.49877488,27.42097337,56.51967967,47.15016472,56.54478151,11612731.71,1264725163.0,861.7584443,-967290773.5,11.39516516,26.44479789,157.988,120.637,113581.0,7700.0,80003.0,5.3317406069999995
YR2011,BRB,282987.0,0.3029458112,430.0,4340853765.0,15340.0,4324432732.0,15280.0,78.456,1.665,43.6332,14.4,93.0,63.00000191,5.403566242,4660900000.0,0.6572941391,2.220009934,1.2250852840000002,14.46072647,37.90576927,48.62687464,16.97311678,122.9445169,48.91759102,112.3989669,56726261.54,387635239.9,16470.3679,-83296577.92,9.432202402,49.16201117,130.63299999999998,78.89699999999998,43.0,1.0,30.0,0.8022727273
YR2011,BLR,9473172.0,-0.1836240227,207600.0,59936389062.0,6330.0,159291474013.0,16820.0,70.55365854,1.515,21.5614,5.1,99.0,85539.00391,6.7625173489999995,61757788945.0,5.37870745,66.83290804,8.001887744,36.08904946,78.46536152,79.50889355,37.21759508,113.5904037,141.1611418,110.22599790000001,133800000.0,4002400000.0,6519.230195,-3876900000.0,53.22869831,49.67156715,336.426,114.383,429.0,5.0,203.0,0.0
YR2011,BEL,11038264.0,1.301002902,30530.0,520149274780.0,47120.0,460300440792.0,41700.0,80.58536585,1.81,6.8292,4.4,95.0,6816.400145999999,9.054330011000001,527008453887.0,1.79830622,2.001843725,0.6439091094,20.61448201,81.63554655,81.11811911,23.99010515,113.45651699999999,178.8614572,142.7555941,4556454347.0,158028565816.0,47743.78053,-31908772417.0,3.532082107,45.24128381,100.338,59.442,449.0,8.0,292.0,0.0
YR2011,BLZ,330237.0,2.3819076409999997,22970.0,1364037356.0,4130.0,2416783291.0,7320.0,72.57,2.638,73.8744,18.3,98.0,13863.69995,1.821080012,1486595750.0,2.162606822,4.180858261,11.44827032,19.67244626,61.53245763,63.21242342,16.90050574,67.34769272,96.5292683,96.99194124,23529361.44,95348525.19,4501.602637,-94715507.95,,39.375949,226.4,136.654,119.0,4.0,76.0,2.08812856
YR2011,BEN,9460830.0,2.803717973,114760.0,7558482009.0,800.0,17192949488.0,1820.0,59.59,5.305,98.8278,108.9,70.0,45110.0,0.5596916972,7814081156.0,2.9627503510000004,3.733877525,22.84389238,21.59904535,21.22206281,29.44476757,24.13430245,82.07742005,45.29003384,137.1626175,61551230.6,161091309.0,825.9403409,-101441761.9,2.720908513,49.08667022,276.786,229.635,25124.0,1700.0,12672.0,58.34682956
YR2011,BMU,64564.0,-0.8598980407,54.00000095,6942456236.0,107530.0,4397668042.0,68110.0,81.15268293,1.59,,,,10.0,6.872359209,5550771000.0,-3.33949441,-0.03257252838,0.7887552918,6.605100445,47.6371841,28.84300217,12.65330528,,16.44816549,75.24769856,215424493.8,-257865988.6,85973.15842,-78844721.36,,,,,,,,0.0
YR2011,BTN,693298.0,1.130704583,38393.999019999996,1592524547.0,2300.0,4724439199.0,6810.0,68.84,2.224,31.97,40.2,95.0,27152.19971,1.057842371,1820207626.0,7.890913893,8.607164662,16.32532702,40.98293114,41.20541495,70.48616833,67.65108888,69.838511,94.38483696,135.1825581,92283274.05,31141614.86,2625.433256,-31141614.86,8.848985699,42.73218350000001,219.571,227.921,429.0,31.0,285.0,3.0389664169999997
YR2011,BOL,10212954.0,1.622458837,1098580.0,20274239296.0,1990.0,53690570370.0,5260.0,68.521,3.1430000000000002,74.6964,38.7,96.0,559200.0,1.580913906,23963033588.0,5.204095947,14.60235035,9.769586237999999,30.36910728,44.0917015,38.38869314,19.8155526,81.79095882,67.95884144,181.0785421,117258563.5,858941070.4,2346.33717,-858666303.7,9.884464198,42.98737822,227.946,165.347,7709.0,510.0,5124.0,19.93830713
YR2011,BIH,3661175.0,-1.20265119,51210.0,18340656784.0,5010.0,36818781127.0,10060.0,76.219,1.315,12.8836,6.9,89.0,21850.0,6.5243639,18644723861.0,0.9589530878,2.433092599,6.757745777,22.12585883,32.03597295,55.80037667,18.74002097,86.6192684,90.64762839,102.11251340000001,51680114.14,471610992.2,5092.551943,-476436501.7,3.671250259,39.45642893,134.666,68.668,200.0,3.0,164.0,0.0
YR2011,BWA,2015402.0,1.413987357,581730.0,13804266129.0,6850.0,28287461044.0,14040.0,61.91,3.017,48.251999999999995,48.8,97.0,112487.998,2.072396971,15351972230.0,6.048316367000001,13.95812587,2.510917511,35.04655257,49.95053503,53.59504373,38.5754791,143.90486669999999,85.68280221,83.61999653,122311508.5,1371087724.0,7617.325094,-302916788.6,8.459872334,46.39989233,401.63800000000003,271.14799999999997,2145.0,98.0,1641.0,14.34314083
YR2011,BRA,197514534.0,0.9159626563,8515770.0,2188200142541.0,11080.0,2897463027104.0,14670.0,73.921,1.781,65.4728,17.9,99.0,4974740.0,2.224711944,2616201578192.0,3.9744230789999997,8.318592219,4.342034128,23.10205096,11.58251268,12.3518925,21.82627111,118.653296,18.84426659,134.15843429999998,1123817122.0,102427229784.0,13245.61553,-86360112758.0,6.636369352999999,41.99918705,204.38299999999998,100.77,47840.0,1800.0,31936.0,3.5766089130000003
YR2011,VGB,28319.0,1.87127874,150.0,,,,,,,,,,36.40000105,6.21547371,,,,,,,,,164.5432395,,49.57357489,,58182686000.0,,,,,,,,,,0.0
YR2011,BRN,393688.0,1.288981384,5770.0,13983786700.0,35520.0,31606484313.0,80280.0,74.852,1.9569999999999999,15.1642,9.8,91.0,3800.0,24.62749182,18525319978.0,3.745318352,20.18050542,0.5750332575,73.67291765,69.50607218,30.03046818,26.02240055,112.56655020000001,86.8756924,229.11244069999998,,691170274.5,47055.84112,-703751750.6,0.1379115632,41.53119626,107.749,76.142,56.0,2.0,33.0,2.6
YR2011,BGR,7348328.0,-0.6412289205,111000.0,53080121271.0,7220.0,111573377339.0,15180.0,74.16341463,1.51,44.2464,10.3,95.0,37541.99951,6.71538056,57418414504.0,1.914905853,5.978628166,4.595029656,25.61460642,59.06908208,58.69290110000001,21.47030052,141.9647632,105.87195849999999,160.6715151,104540000.0,2103810000.0,7813.806692,-1611440000.0,4.219903466,46.50404592,,,629.0,8.0,356.0,0.0
YR2011,BFA,16081911.0,3.008981855,274220.0,9631721006.0,600.0,22811297843.0,1420.0,57.761,5.7810000000000015,118.2566,107.6,89.0,55892.00195,0.1374961595,10724063458.0,6.626865192,6.705946363,30.79102476,24.70240036,25.00368554,33.150301500000005,27.96709379,47.76857082,44.80577739,142.1311043,41982247.52,143657274.8,666.8401198,-41418528.3,2.759767249,43.89574518,291.305,261.466,41188.0,2500.0,19861.0,55.073252399999994
YR2011,BDI,8958406.0,3.207759114,27830.0,2104253313.0,230.0,6570554913.0,730.0,57.925,6.087999999999999,61.5876,85.2,93.0,2576.0000609999997,0.027016190160000002,2235820868.0,4.032602496,8.364247586,36.704576,14.80968132,8.800000284,34.20000255,16.34574756,21.37194943,39.1355145,164.619564,6163321.192000003,3354999.1810000013,249.57797940000003,-3354999.1810000013,9.59216606,51.89627986,341.726,284.633,20998.0,2400.0,10351.0,2.6892811119999998
YR2011,CPV,498856.0,1.251037486,4030.0,1750808503.0,3510.0,2924904081.0,5860.0,71.243,2.539,80.6344,24.3,96.0,860.5000305,1.234937537,1864824081.0,3.968886345,2.676410906,7.84317609,17.76438739,35.51923974,64.32991022,47.50878187,79.46746262,54.48235094,105.1370298,8626301.032,102246382.2,3738.201166,-100837552.8,4.473883422,44.67935968,154.843,110.226,226.0,7.0,161.0,30.40739308
YR2011,KHM,14541423.0,1.588817643,181040.0,11790473011.0,810.0,36844168822.0,2530.0,67.043,2.804,48.4484,41.0,88.0,99665.99609,0.3580901264,12829541141.0,7.0695699460000005,3.36406625,34.55731403,22.141810600000003,54.08075591,59.50108761,17.09791455,94.60559671,124.74335459999999,68.11158237,192436819.1,1538883425.0,882.2754926000001,-1509718402.0,5.4785873039999995,49.95909146,221.329,159.884,12744.0,850.0,7465.0,50.39547622
YR2011,CMR,20906388.0,2.740435666,475440.0,28242062103.0,1350.0,60296571266.0,2880.0,55.581,5.0489999999999995,123.1222,102.6,76.0,196960.0,0.2759056706,29337006833.0,4.129277161,2.670232542,13.47965227,27.19177348,25.93207364,31.00422527,24.14364257,50.15985545,38.57585085,163.2135724,80611849.13,652411755.8,1403.255638,-465562144.5,2.939699463,46.88396760000001,378.789,340.325,52000.0,4800.0,24407.0,7.1628933870000004
YR2011,CAN,34339328.0,0.9786977866,9984670.0,1620328393257.0,47190.0,1403781260485.0,40880.0,81.44878049,1.61,11.9306,5.6,88.0,3472554.063,15.64133183,1789140665203.0,3.146881365,3.2363821039999996,1.6056639780000002,27.521269300000004,30.61959793,31.78377352,24.20795945,77.70889847,51.14047307,118.3173288,5557756828.0,38338330427.0,52101.796089999996,11756393310.0,2.912135089,47.0825047,81.37899999999998,52.24100000000001,1841.0,43.0,1422.0,0.0
YR2011,CYM,57878.0,2.105708532,263.9999962,,,,,,,,,,126.99999809999998,10.13718511,,1.169062695,-0.4591332989,0.3290237912,0.003374268312,,,,167.2086112,,71.70119682,,16716537000.0,,,1.325435758,,,,,,,0.0
YR2011,CAF,4418636.0,0.7238313912000001,622980.0,2339463762.0,530.0,4508217574.0,1020.0,47.95,5.1720000000000015,139.55100000000002,145.9,49.0,222324.0039,0.06307195252,2434792413.0,4.194615337,4.009115057,37.56902278,26.63835543,13.1278201,21.34779823,13.70846447,22.4604103,20.535631600000002,76.77799276,,36908455.89,551.0280576,,1.300569969,46.10746119,474.343,452.88300000000004,16453.0,1700.0,7785.0,24.04165718
YR2011,TCD,12360989.0,3.363545784,1284000.0,10924144857.0,880.0,22309202432.0,1800.0,51.424,6.482,181.792,145.6,54.0,53813.99902,0.04360888922,12156380425.0,0.08286979843999999,8.580398958,51.19620013,12.60900443,38.87725693,41.80381796,28.47213272,29.65507617,66.63167585,217.8292846,,281900000.0,983.4472327,,-3.7042957039999997,45.21071885,396.501,356.986,46325.0,6900.0,21653.0,68.56205774
YR2011,CHI,160998.0,0.78820108,197.99999240000002,,,,,81.688,1.5859999999999999,9.1942,,,8.000000119,,,,,,,,,,,,,,,,,,43.04306583,65.702,45.227,,,,0.0
YR2011,CHL,17233576.0,0.9974391152,756096.0156,212599041049.0,12340.0,329368731235.0,19110.0,78.986,1.87,54.0544,8.5,91.0,165318.0078,4.59822558,252251992029.0,6.110918829,3.112906925,3.6712065939999996,34.701322,37.76195747,34.44370847,24.64276539,129.48704320000002,61.89564599,219.7968682,177089471.0,24149598880.0,14637.240240000001,-3897650613.0,3.341216943,40.4865261,119.116,70.146,1817.0,44.0,1347.0,0.8711836009999999
YR2011,CHN,1344130000.0,0.4791504542,9562911.25,6783877837737.0,5050.0,13789411919026.0,10260.0,74.708,1.632,7.3596,14.6,99.0,2021525.0,7.241515419,7551500425598.0,9.55091409,8.07559638,9.177641031,46.53004885,26.56818828,24.17271428,47.81881465,71.6494509,48.22703827,79.04874299,1618147148.0,280072219150.0,5618.1324909999985,-231651578090.0,5.553897059,44.09895121,109.38799999999999,72.077,219962.0,6000.0,135028.0,0.9889851358
YR2011,COL,45663099.0,0.9691336859,1141750.0,288677190302.0,6320.0,509202135891.0,11150.0,75.655,1.9580000000000002,75.0832,17.9,88.0,586086.0156,1.675976701,334454039094.0,7.362530914,5.990888943,6.1003310829999995,33.2221564,19.30495391,20.22372815,22.22798332,101.1774872,33.23266787,183.9761452,222951900.0,14646779979.0,7324.383286,-6226954515.0,3.417589591,42.42141845,198.292,93.59700000000001,11554.0,630.0,7335.0,4.892175101
YR2011,COM,706569.0,2.417574078,1861.000061,991220209.0,1400.0,1740585863.0,2460.0,62.24,4.6930000000000005,75.4602,84.9,79.0,385.9999847,0.1920251242,1021746833.0,4.099846955,3.088906425,30.56422084,11.6973086,9.956415447000001,30.04458014,16.02147148,30.63225248,29.65509558,98.88673999,894159.0043,23088175.8,1446.068018,-23088175.8,1.8426630080000002,41.26442504,264.241,213.845,1513.0,81.0,901.0,0.6073825846
YR2011,COD,66755153.0,3.337677422,2344860.0,22402540263.0,340.0,43243275549.0,650.0,57.427,6.492999999999999,129.6292,111.4,74.0,1538235.938,0.03735382046,25839749199.0,6.87467089,13.79166011,20.91707601,40.94273752,39.51561667,45.68252753,24.89210592,23.43620874,46.82707989,148.5353481,812600000.0,1596024304.0,387.0824654,-1596024304.0,15.31651591,48.623985299999994,301.834,253.05599999999998,238520.0,16000.0,95788.0,11.61982267
YR2011,COG,4394844.0,2.7944819410000004,342000.0,9315551996.0,2120.0,17474371157.0,3980.0,60.785,4.742,118.792,60.7,83.0,223955.9961,0.5139822938,14425607180.0,3.4206656810000005,10.67028677,3.3831133010000003,76.62564245,87.28305094,57.83572831,25.27250437,88.39351294,116.86163219999999,210.8894821,54131880.29,298288001.2,3282.393455,-198458836.5,1.759587043,49.01766284,312.76,279.709,6678.0,780.0,3603.0,8.675644662
YR2011,CRI,4633086.0,1.209682364,51100.0,37057194184.0,8000.0,59533347306.0,12850.0,78.919,1.869,60.5276,9.9,83.0,26351.999509999998,1.6708166000000002,42262694504.0,4.30710166,4.548391869,5.838476032999999,22.32011196,32.85658296,36.59448592,19.88936246,89.63932463,63.00592121,99.81767669999999,290543358.3,2733268840.0,9121.931798,-2328216841.0,4.878146811000001,37.857351,119.62700000000001,62.82,616.0,22.0,477.0,0.3918355075
YR2011,CIV,21028655.0,2.385511855,322460.0,23624191320.0,1120.0,50433570908.0,2400.0,53.62,5.029,125.9212,103.7,49.0,104025.9961,0.34475143560000004,25381615976.0,-4.387254788,1.63542432,26.69084941,24.20136658,53.81995720000001,37.33487399,4.70372346,82.4790839,76.25597999,160.7462288,727612408.8,301577298.6,1207.001398,-286305593.8,4.912433951000001,39.08827584,433.37699999999995,400.032,56323.0,5500.0,30264.0,29.11027813
YR2011,HRV,4280622.0,-0.3452642285,56590.0,60316186424.0,14090.0,86432821758.0,20190.0,76.77560976,1.48,11.8532,5.3,96.0,19204.00024,4.627629816000001,62399478246.0,-0.34019037770000005,1.6563275709999998,3.6110439010000004,23.13622703,40.30014529,40.76112837,20.67110599,118.59546929999999,57.69439266,100.84032859999999,248664583.1,1417600259.0,14577.198890000001,-1556234982.0,2.272727273,45.10210926,139.519,60.062,192.0,4.0,145.0,
YR2011,CUB,11236670.0,0.09649860768999999,109880.0,66619952970.0,5930.0,,,78.4,1.6680000000000001,52.5098,6.0,99.0,29856.00098,3.202722693,68990000000.0,2.802300836,4.3237671319999995,3.6048702710000002,22.2582983,25.10363821,21.85679084,8.470792869,11.70400913,29.9797072,182.1218071,,,6139.71933,,,38.50965976,113.95,74.165,574.0,48.0,340.0,0.7424775312
YR2011,CUW,150831.0,1.420897663,444.0,,,4190952876.0,27790.0,77.47317073,2.1,35.5008,,,,,3038699609.0,0.6126098960999999,2.332998611,0.4029840536,15.64867786,71.02052971,96.31067744,,135.43905719999998,100.635153,,132882681.6,70502234.64,20146.38641,-99161452.51,2.332531526,,145.387,69.24600000000001,,,,0.3786223970000001
YR2011,CYP,1124833.0,1.092417604,9250.0,26785001439.0,31480.0,28202168691.0,33140.0,79.62100000000002,1.406,5.4158,3.4,87.0,1728.0999760000002,6.601579967999999,27426994718.0,0.40342993159999996,1.8248606490000001,2.186814847,12.70504557,52.92783227,55.74847271,18.81492962,128.4975265,38.26886652,145.11079850000004,894886534.8,-11920544950.0,32233.643389999997,-4209030710.0,,45.33285063,75.115,36.915,35.0,1.0,25.0,0.0
YR2011,CZE,10496088.0,0.2067476673,78870.0,203845510477.0,19420.0,279370310383.0,26620.0,77.87317073,1.43,10.825,3.3,98.0,26590.0,10.18548225,227948349666.0,1.777833187,0.020952612380000003,2.147676297,33.40822633,71.30715673,67.47782153,26.95753708,124.61722250000001,138.2172762,155.7977822,1522137850.0,4188736491.0,21717.45794,-2592551186.0,1.917219136,43.51842120000001,131.678,59.481,293.0,5.0,182.0,0.0
YR2011,DNK,5570572.0,0.4117378552000001,43090.0,345316374108.0,61990.0,252568140433.0,45340.0,79.8,1.75,4.7226,4.1,87.0,5921.199951,7.296383208,344003137611.0,1.336777777,0.6386434572,1.31213399,20.25469861,53.82012916,47.4256321,19.12696261,128.4831321,60.32706604,150.9098663,3148221908.0,13558894634.0,61753.64713,-435906393.0,2.758682261,47.27576351,97.155,59.047,208.0,3.0,173.0,0.0
YR2011,DJI,853674.0,1.5911809540000001,23200.0,,,,,60.667,3.213,22.432,74.1,84.0,55.99999905,0.5541260481,1239144502.0,,,,,,,,22.61390179,48.74330629999999,107.2121804,12857231.28,79000230.7,1451.5429800000006,-79000230.7,5.068713948,39.34842839,288.2870000000001,242.36900000000003,1278.0,58.0,788.0,18.11081574
YR2011,DMA,70916.0,0.05359888416999999,750.0,490475042.2,6920.0,711041658.2,10030.0,,,,23.0,99.0,443.8999938999999,1.809817249,501025303.3,-0.223681462,1.685640264,12.5011067,12.83795019,39.40410878,50.9929816,,153.5958035,50.89563308,106.6672202,8038.888889,14192972.59,7065.053067,-14192972.59,1.131231365,,,,18.0,,16.0,3.7537154569999998
YR2011,DOM,9813210.0,1.21066679,48670.0,54374688418.0,5540.0,109291187707.0,11140.0,72.28399999999998,2.481,98.9964,33.8,87.0,18501.999509999998,2.163233335,57811180659.0,3.1334230030000003,8.060755175,5.636860249,28.39554288,24.18697531,34.80269059,25.02625542,89.37726907,44.80275217,100.2990038,565500000.0,2197500000.0,5891.159025,-2276700000.0,8.459362886000001,37.56088539,210.803,124.435,5767.0,200.0,4712.0,3.5307399339999996
YR2011,ECU,15243883.0,1.53872479,256370.0,74306038245.0,4870.0,148275374796.0,9730.0,75.289,2.59,82.9128,17.5,94.0,128628.2031,2.532808931,79276664000.0,7.868140919,5.662656747000001,9.601116667000001,37.63463987,31.12119980000001,33.36903909,28.14239888,100.5827321,58.98330939,143.8735439,148375073.5,644072358.7,5200.5557899999985,-646084358.7,4.474532658,38.40169862,171.74200000000005,91.459,4839.0,250.0,2874.0,6.038078325
YR2011,EGY,84529250.0,2.1137852880000003,1001450.0,216689544177.0,2560.0,822212016133.0,9730.0,70.543,3.3110000000000004,54.4776,27.8,96.0,705.9999847,2.5690918469999997,236001858960.0,1.764571949,11.66297635,13.8691051,35.9517176,20.56742761,24.68820655,17.10305594,98.69381667,37.89419303,148.7316125,292900000.0,-482700000.0,2791.954962000001,1108200000.0,10.0539169,22.47144297,195.894,119.75200000000001,53926.0,990.0,34969.0,0.3258767095
YR2011,SLV,6210568.0,0.43072595140000003,21040.0,19027909363.0,3060.0,39093487966.0,6290.0,71.449,2.224,75.3112,18.3,89.0,2826.0000609999997,1.0704771290000001,20283780000.0,3.815257888,5.910812009,7.3302412079999995,25.44407403,28.98177756,50.29491544,17.7898794,133.9032114,75.29661631,252.62042369999998,27192390.03,122500004.3,3266.010452,-218429105.5,5.128923767,41.59769112,275.421,110.088,1898.0,64.0,1070.0,4.173716615
