Time Code,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, under-5 (per 1,000 live births)","Immunization, measles (% of children ages 12-23 months)",Forest area (sq. km),CO2 emissions (metric tons per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),Mobile cellular subscriptions (per 100 people),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)","Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,People practicing open defecation (% of population)
YR2014,AUS,23475686.0,1.491566489,7741220.0,1529909149674.0,65170.0,1071746498597.0,45650.0,82.3,1.8259999999999998,12.0672,4.0,94.0,1244430.0,15.38876602,1467483705132.0,2.5687070430000003,1.44435867,2.216223655,25.51481674,21.039455,21.46703534,26.74563505,106.2025331,32.50053124,164.9852955,6767306885.0,63195482812.0,62510.791170000004,-40630459096.0,2.487922705,45.72518708,76.486,44.75,1040.0,20.0,745.0,0.0
YR2014,AUT,8546356.0,0.7815416325,83879.00391,430446213133.0,50370.0,417609480256.0,48860.0,81.4902439,1.46,8.0144,3.8,96.0,38671.99951,6.86986793,441996131737.0,0.6612746529,2.175705406,1.200740564,25.3646396,53.38657905,50.116956200000004,23.53154279,150.345714,81.51632427,126.2315261,4961062396.0,1712374349.0,51717.49594,-2586684529.0,1.605804145,46.70687545,85.62100000000002,46.00899999999999,257.0,4.0,190.0,0.0
YR2014,AZE,9535079.0,1.248208997,86600.0,73789663477.0,7740.0,164941816042.0,17300.0,72.02199999999998,1.97,51.8792,28.3,98.0,11131.80054,3.931560609,75244294275.0,2.7972893819999998,-1.329920258,5.319406718,53.58685467,43.27355666,26.20966854,27.51003574,111.01346129999999,49.76855768,184.87323,2031324000.0,4430466000.0,7891.313147,-2443393000.0,1.389726358,48.9474284,166.00099999999995,88.587,4439.0,49.0,2672.0,0.2661735026
YR2014,BHS,370633.0,0.93928457,13880.0,10527072740.0,28400.0,11232567643.0,30310.0,72.847,1.794,31.6786,11.5,92.0,5150.0,6.520069718999999,10957300000.0,-0.147988573,3.25510543,0.85239977,13.86564208,37.86608015,49.84622124,32.16850867,84.94710401,38.12983125,77.9884673,150819241.0,251277428.8,29563.74635,-251277428.8,1.5069985890000002,47.43283297,200.31400000000002,119.986,49.0,4.0,33.0,0.2840804369
YR2014,BHR,1336075.0,1.5877492640000002,770.9999847,28074765040.0,21010.0,51403148392.0,38470.0,76.624,2.0780000000000003,13.743,7.7,99.0,5.899999737999999,23.45540632,33387712766.0,4.34984233,-1.670607235,0.2999096686,46.51985298,96.05075125,79.5138994,26.84450421,174.3161125,100.27641080000001,137.5958584,2364361702.0,1518617021.0,24989.40012,1913031915.0,2.646291465,21.74035127,75.461,59.743,139.0,3.0,68.0,0.0
YR2014,BGD,154520167.0,1.142594657,147630.0,171249753198.0,1110.0,534156898505.0,3460.0,71.23100000000002,2.1519999999999997,86.3478,38.4,94.0,14315.999759999999,0.47365761,172885454931.0,6.061059359,5.668788527999999,15.3516209,26.31104678,18.98966,25.524420199999998,28.57787571,82.10473758,41.37074459,60.69896457,32521361.43,2539190940.0,1118.853663,-2497421016.0,6.991638892,27.87326926,152.214,112.27799999999999,94107.0,6500.0,66316.0,2.249699578
YR2014,BRB,284825.0,0.1859007671,430.0,4439826160.0,15590.0,4689234034.0,16460.0,78.717,1.62,39.0454,13.6,95.0,63.00000191,4.467476521,4608350000.0,0.01808645325,-0.1080398124,1.3801035080000001,13.87698417,40.77923769,50.69818916,16.68710059,107.2430185,48.02152614,114.64449850000001,,559340870.4,16179.58396,,1.769503221,49.77589444,125.51799999999999,75.163,39.0,1.0,27.0,0.8295454545000001
YR2014,BLR,9474511.0,0.08990255777,207600.0,71983693038.0,7600.0,174045560442.0,18370.0,72.97073171,1.696,18.6266,4.3,99.0,86135.99609,6.701957705,78813839984.0,1.726384854,18.10515612,7.303056977000001,35.37904972,54.94100406,55.71042031,34.84103294,120.8889669,97.36995433,115.5061363,181200000.0,1862000000.0,8318.512690000001,-1788600000.0,18.11955435,49.66334749,261.217,89.986,368.0,3.0,199.0,0.0
YR2014,BEL,11209057.0,0.4439292885,30530.0,525930750707.0,46920.0,503425208757.0,44910.0,81.28780488,1.74,5.4778,4.1,96.0,6829.60022,8.328159898,530808391525.0,1.254676984,0.7109162231999999,0.6494094029,19.69578586,82.66622776,82.03216504,23.35829293,113.4877626,174.4305506,136.03081569999998,4501043998.0,-23931110655.0,47355.31201,9755460260.0,0.34000283340000004,45.98180809,91.363,53.211999999999996,417.0,7.0,282.0,0.0
YR2014,BLZ,353366.0,2.1889610790000003,22970.0,1533693618.0,4340.0,2701965175.0,7650.0,73.782,2.489,71.0022,16.1,95.0,13713.19946,1.400941234,1692955750.0,3.692371465,1.50638337,13.51543004,15.96216558,61.20734107,64.10829698,19.15238777,48.75964298,91.61491669,92.92836708,33269797.51,141097030.3,4790.9412619999985,-138362416.5,,39.685941299999996,222.454,131.183,107.0,4.0,80.0,1.4350997909999998
YR2014,BEN,10286842.0,2.782181506,114760.0,9541703842.0,930.0,21614299953.0,2100.0,60.345,5.1160000000000005,92.2574,102.1,65.0,43610.0,0.6142060897,9707432016.0,6.351831941,-0.2486401387,21.46473591,20.76674654,31.33347224,42.84338369,28.57380977,84.18939764,65.80525096,121.1533037,144171266.6,405197656.0,943.6746492000001,-387942352.7,-1.0060438729999999,49.14790701,269.111,222.27200000000002,25104.0,1700.0,12876.0,55.78995895
YR2014,BMU,65139.0,0.2123044261,4290.0,,,,,80.79731707,1.63,,,,10.0,8.838314987999999,,,,,,,,,92.90678244,,107.44233059999999,224147086.9,-3425440.5239999997,,123143745.4,,,,,,,,0.0
YR2014,BTN,719056.0,1.233911551,38393.999019999996,1820560623.0,2530.0,5631169804.0,7830.0,70.046,2.0669999999999997,24.866999999999997,34.7,97.0,27450.1001,1.3922295340000002,1976938530.0,5.7454551679999994,8.272874401000001,16.61842444,41.09750084,35.95208914,56.81248077,51.23304239,86.85510844,76.63364223,117.76852079999999,52119521.97,23534931.75,2749.352665,-23534931.75,8.271060939,39.70672533,209.638,214.465,369.0,28.0,250.0,1.1211619529999999
YR2014,BOL,10706517.0,1.544967683,1098580.0,30352500708.0,2830.0,66958022382.0,6250.0,69.891,2.947,69.6934,32.4,89.0,550530.0,1.90636432,32996188133.0,5.460567154,2.049500697,9.740217328,27.62549952,43.29308749,41.97138151,21.03379656,97.60728909,69.15647319,145.84666869999995,180137043.9,656566350.8,3081.878834,-689679406.0,5.766600746,42.81147155,219.093,155.437,6494.0,440.0,4297.0,16.56983012
YR2014,BIH,3482104.0,-1.722562344,51210.0,18454435834.0,5300.0,40137092565.0,11530.0,76.723,1.3030000000000002,11.091,6.3,89.0,21850.0,6.384938818999999,18558343508.0,1.148038011,1.006142919,5.951059096,22.06477571,33.98014015,56.63373017,19.11525799,100.260848,90.96178219,99.30230932,46847045.16,544866345.5,5329.635045,-534904936.0,-0.8971940542,39.34358095,129.214,65.777,170.0,3.0,139.0,0.0
YR2014,BWA,2088614.0,1.256439448,581730.0,16383024494.0,7840.0,34939665420.0,16730.0,66.265,2.988,47.3144,42.3,97.0,109422.002,3.3674513339999996,16250750259.0,4.149289893,11.903863099999999,2.087683863,33.07617951,60.71015014,53.95186477,28.19912431,163.29012769999997,102.07528719999999,85.53959993,105396817.5,515184275.5,7780.6383849999975,-403817288.6,4.402253092,48.12018847,328.45599999999996,210.225,1935.0,91.0,1562.0,12.63060593
YR2014,BRA,202763735.0,0.8557920229000001,8515770.0,2454068652466.0,12100.0,3251231997140.0,16030.0,74.745,1.758,62.0762,16.2,97.0,4945220.0,2.612933521,2455994050149.0,0.5039557402,7.846748633,4.32560979,20.4724592,11.01194092,13.67346063,20.5484072,138.4511833,18.90301811,119.56131090000002,1538775897.0,87713987797.0,12112.5903,-67107133932.0,6.329152227000001,42.38733974,196.135,96.49799999999999,42845.0,1800.0,28826.0,2.3125577109999997
YR2014,VGB,28989.0,0.4910446273,150.0,,,,,,,,,,36.19999886,6.198316602999999,,,,,,,,,188.913036,,54.83387847,,55755698000.0,,,,,,,,,,0.0
YR2014,BRN,409769.0,1.313717171,5770.0,17675337794.0,43130.0,33072023472.0,80710.0,75.193,1.969,12.7734,10.5,97.0,3800.0,22.229177899999996,17098342541.0,-2.34974675,-2.005880555,0.8631990989,67.84652597,68.71895714,30.65049207,27.44234569,110.31922859999999,82.51092155,225.44266569999996,,567889727.2,41726.78397,-573906641.3,-0.20710873170000002,41.97263549,104.669,74.085,61.0,2.0,34.0,2.6
YR2014,BGR,7223938.0,-0.5683892641,111000.0,55841230181.0,7730.0,125570609962.0,17380.0,74.46585366,1.53,42.1976,8.7,93.0,38058.00049,5.8716158689999975,56814543481.0,1.8375211480000002,0.46250595850000004,4.559076365,23.68152729,64.91797603,65.85940112,21.543770000000002,130.93279740000003,112.4659217,154.1370851,169060000.0,1093600000.0,7864.760671999998,-211260000.0,-1.418183803,46.52105703,,,495.0,7.0,288.0,0.0
YR2014,BFA,17586017.0,2.961900814,274220.0,12061298195.0,690.0,28551557605.0,1620.0,59.45,5.521,110.9764,91.0,88.0,54097.99805,0.1620184377,12377391463.0,4.326837357,-0.6203790596000001,31.36401132,19.80378354,22.26163854,24.36337009,25.85210263,71.04725171,48.70977878,123.0571001,160341024.4,356821732.4,703.8200555999997,-287367926.8,-0.2580895175,44.71533351,277.806,247.36,38372.0,2500.0,19049.0,50.82187012
YR2014,BDI,9844297.0,3.136852423,27830.0,2603067067.0,260.0,7973808625.0,810.0,59.665,5.7970000000000015,58.65,70.8,94.0,2713.9999390000007,0.04469999228999999,2705783272.0,4.240651644,5.30485357,34.95819234,15.49821159,8.700002078999999,34.30000820000001,14.19999622,32.4376271,33.29904539,134.82533069999997,14846058.03,81747197.23,274.8579479,-81719783.8,4.405352342,52.06978751,327.373,269.14099999999996,19263.0,2400.0,9929.0,2.658439468
YR2014,CPV,518269.0,1.2662096109999998,4030.0,1745511397.0,3370.0,3133475339.0,6050.0,71.88600000000002,2.425,76.6942,22.2,93.0,889.4000243999999,0.9481138173,1859898513.0,0.6112126661999999,-0.14677419390000002,8.015767497999999,18.72760011,40.36113969,60.68530006,37.0042258,118.3508242,45.59388558,100.8080423,11394438.81,180589795.4,3588.674054,-168140528.8,-0.238778145,46.00339271,150.018,104.65299999999999,207.0,7.0,146.0,25.29955596
YR2014,KHM,15274503.0,1.6380838969999998,181040.0,15573069863.0,1020.0,47768111055.0,3130.0,68.273,2.633,49.3604,33.7,83.0,95844.00391,0.43765358520000003,16702610842.0,7.1425711010000015,2.632195879,28.87130353,25.60686085,62.60347417,67.00875814,22.09450019,133.8962191,105.00154840000002,68.72136396,359610112.1,1853471158.0,1093.496191,-1771407708.0,3.855238553,48.9110308,211.618,146.987,10581.0,700.0,6376.0,40.86012073
YR2014,CMR,22681858.0,2.7015557169999997,475440.0,33673650910.0,1480.0,74493977989.0,3280.0,57.083,4.8469999999999995,114.8954,89.8,80.0,190360.0,0.30879172239999997,34942948737.0,5.884059327,2.096074939,14.22619681,27.13978175,24.93807419,30.12672029,24.05670004,75.12199179999998,36.33923426,157.3235419,82117257.51,724889079.4,1540.568182,-736660568.0,1.8548985040000001,46.92970334,362.98,328.25,48550.0,4800.0,24298.0,7.0833180339999995
YR2014,CAN,35437435.0,1.005337579,9984670.0,1849619042585.0,52190.0,1595191805962.0,45010.0,81.8,1.5818,10.2512,5.4,90.0,3471155.938,15.15892722,1801480123071.0,2.868453969,1.9579362359999999,1.424795747,27.5332382,31.602015899999998,32.54037323,24.92764474,80.72209502,52.77282762,114.49272920000001,5948213017.0,64174605786.0,50835.51118,805191688.4,1.9066359069999999,47.17591749,,,1800.0,41.0,1374.0,0.0
YR2014,CYM,60848.0,1.516836501,263.9999962,,,2419899587.0,39770.0,,,,,,126.99999809999998,8.91920852,,2.6545293219999997,0.8867250936,0.3579758393,0.0034702049709999998,,,,149.6499474,,61.86055707,,49833203000.0,,,1.273979115,,,,,,,0.0
YR2014,CAF,4464175.0,0.3642909525,622980.0,1741244365.0,390.0,3204056183.0,720.0,50.129,5.007,134.7086,133.6,49.0,221855.9961,0.06735712646,1904794555.0,0.11726710289999999,11.95912295,33.76256558,18.7547982,16.56634022,25.56184756,22.02484924,25.88652999,26.51204554,79.52669391,,3475007.9910000013,426.68456210000005,,25.28281065,45.61812577,439.30199999999996,410.905,15235.0,1600.0,7312.0,23.94375115
YR2014,TCD,13663559.0,3.2969455410000004,1284000.0,13345689279.0,980.0,28485833423.0,2080.0,52.788999999999994,6.154,171.368,134.1,45.0,50016.000980000004,0.053407241849999995,13922223234.0,6.899985045,0.6457853325,50.64757656,14.51112074,34.16136289,42.46516028,33.75971111,38.43476879,61.72864675,201.04660149999998,,-675545915.4,1018.930956,,1.680835875,45.48300637,387.149,344.61699999999996,46260.0,7100.0,22130.0,67.82997959
YR2014,CHI,164100.0,0.6492695625,197.99999240000002,,,,,82.25200000000002,1.556,8.0034,,,8.000000119,,,,,,,,,,,,,,,,,,43.56878988,61.383,43.176,,,,0.0
YR2014,CHL,17758959.0,1.061145126,756096.0156,266267394057.0,14990.0,390604167247.0,21990.0,79.50399999999998,1.787,48.702,8.1,97.0,174341.9922,4.6490622,260541637328.0,1.766739784,5.906349057000001,3.731747714,31.03520438,33.11074972,32.16183812,23.24126217,133.3451921,56.77288341,194.2478398,304434933.0,23736252541.0,14670.99718,-10935963740.0,4.718675279,41.29180187,112.78399999999999,68.082,1697.0,35.0,1300.0,0.1696971181
YR2014,CHN,1364270000.0,0.5063115918,9562911.25,10226762264153.0,7500.0,18367894560698.0,13460.0,75.62899999999998,1.656,7.4802,11.6,99.0,2067790.938,7.5439076410000006,10438529153238.0,7.2995189210000015,0.7911929962,8.674252737,43.28399287,23.59374007,21.47130664,47.20515414,91.89962887,41.20810448,82.94858096,4155302052.0,268097181064.0,7651.366043999998,-144967626759.0,1.921643416,44.05058176,102.54299999999999,66.173,174712.0,5400.0,104048.0,0.5828939812
YR2014,COL,46969209.0,1.0098722690000002,1141748.9840000002,384581948589.0,8190.0,620627242672.0,13210.0,76.322,1.883,70.6512,16.2,91.0,585284.6094,1.7903568269999999,381112119657.0,4.728312246000001,2.078463478,5.446957215,30.98585272,16.63474911,20.85276896,24.00331366,117.80495259999998,31.19449471,146.7224538,399081655.6,16167022827.0,8114.084264,-12268071831.0,2.897818744,43.01490483,192.549,90.34700000000001,10355.0,630.0,6577.0,3.947823777
YR2014,COM,759390.0,2.383357478,1861.000061,1127645148.0,1480.0,2029399074.0,2670.0,63.214,4.4910000000000005,70.808,77.1,86.0,374.0000153,0.20281278390000002,1148058015.0,2.1000064380000003,0.8416136090999999,30.01153359,11.61087399,9.676472177,29.55935102,15.20296538,50.43521774,26.47949807,123.78507250000001,,4678930.823,1511.816083,,,41.75601511,255.05,204.53799999999998,1451.0,75.0,879.0,0.5919602866
YR2014,COD,73767447.0,3.319676665,2344860.0,32572882714.0,440.0,56000619571.0,760.0,58.828,6.287000000000001,127.2944,100.7,77.0,1528894.063,0.06333088903,35909040266.0,9.470288098,0.9936306666,18.56251731,42.97984786,36.83218885,41.85796128,23.22347434,50.29719681,41.77778044,127.1731765,450677740.6,1499572152.0,486.78708190000003,-1499572152.0,1.243038898,48.36758761,288.421,239.84099999999998,237211.0,16000.0,97159.0,11.9409183
YR2014,COG,4736974.0,2.440638958,342000.0,12255608373.0,2590.0,23602638777.0,4980.0,62.582,4.6339999999999995,115.8992,56.4,80.0,223494.0039,0.6533597187,14177437982.0,6.779916158,-5.668963801,4.834284371,69.41702863,72.98675034,70.25263291,41.29999723,104.076947,111.0778973,212.41420860000002,67048943.01,2887256932.0,2992.931349,-1637972305.0,0.9121395455,48.77133199,287.41,251.826,6556.0,720.0,3620.0,8.73187516
YR2014,CRI,4795396.0,1.117473924,51100.0,48398599141.0,10090.0,69186596551.0,14430.0,79.398,1.8230000000000002,57.2442,9.2,95.0,27258.00049,1.6180878490000001,50577769785.0,3.515338564,5.797551942999999,5.124801703999999,20.17244203,32.25500516,34.79054306,18.80662195,146.3990044,56.86094923,99.83425679,419222829.2,3242149797.0,10547.15185,-2817739362.0,4.519346498,39.29439738,114.14299999999999,60.331,573.0,21.0,443.0,0.29478589920000003
YR2014,CIV,22647683.0,2.5045486869999998,322460.0,32852109944.0,1450.0,70853912606.0,3130.0,55.508,4.867,121.6986,93.3,59.0,104014.0039,0.48768803409999995,35316494574.0,8.79407739,3.909362202,21.05143674,27.41005199,39.27465106,34.37059715,19.739587699999998,97.60192256,68.32218285,158.94997659999999,745873375.9,438772571.0,1559.386652,-422575245.3,0.4486820768,40.34326827,420.689,383.414,54461.0,5600.0,30215.0,27.39023612
YR2014,HRV,4238389.0,-0.4073431848,56590.0,56339724539.0,13290.0,91712125262.0,21640.0,77.47804878,1.46,10.1756,5.0,94.0,19215.99976,3.9738049060000002,57682343708.0,-0.08751334713,0.02265825134,2.95089118,22.40409559,45.26994749,43.35334109,18.76764479,104.8370208,63.527238399999995,99.28382107,297413712.6,3959857737.0,13609.497309999999,-1743193382.0,-0.21519615960000002,46.55961972,129.842,55.88399999999999,170.0,3.0,126.0,
YR2014,CUB,11306902.0,0.21409839649999998,109880.0,77327219279.0,6840.0,,,78.521,1.686,52.8886,5.5,99.0,31463.99902,3.0809942460000004,80656000000.0,1.047576632,3.4632474639999997,3.937710772,22.15210276,22.08391192,17.19028963,7.611337036,22.38236037,22.18557826,165.7358986,,,7133.342095,,,38.20793527,109.38799999999999,71.75,520.0,48.0,295.0,0.4575262485
YR2014,CUW,155909.0,1.347641396,444.0,3094535933.0,19850.0,4318430856.0,27700.0,77.97560976,2.0,32.2284,,,,37.72628905,3158406034.0,-1.1388379290000001,1.4986994619999998,0.23725106510000002,16.84023028,72.24137598,85.32873558,,121.5544558,79.81874316,,121039106.1,69296089.39,20258.00969,-25452513.97,1.498739696,,137.845,66.336,,,,0.27270140940000004
YR2014,CYP,1152285.0,0.733317428,9250.0,22733764013.0,26670.0,25028692123.0,29360.0,80.178,1.364,4.9294,2.9,86.0,1727.299957,5.260461605,23364707443.0,-1.311465423,-1.634421881,1.82549895,9.36815374,62.04209204,60.27604801,12.32329622,130.1924519,47.760067299999996,132.5916598,833150704.1,-754354504.9,27407.152860000002,-1638538251.0,,45.95924929,70.482,34.788000000000004,30.0,1.0,21.0,0.0
YR2014,CZE,10525347.0,0.10527758150000001,78870.0,197861179464.0,18800.0,316710658172.0,30090.0,78.82439024,1.53,11.24,3.1,99.0,26650.0,9.165978376,207818330724.0,2.715116132,2.4799767569999998,2.473927213,34.24585672,82.54569243,76.18126431,25.88038033,131.365859,158.4359757,149.3532529,1523333419.0,8088661930.0,19744.55861,-4014531794.0,0.3439885896,43.95231765,114.59200000000001,53.382,276.0,4.0,173.0,0.0
YR2014,DNK,5643475.0,0.507053283,42920.0,359299206372.0,63670.0,280163778604.0,49640.0,80.7,1.69,4.3108,4.2,90.0,6071.799927,5.9357124820000005,352993631618.0,1.619393812,1.032108577,1.382462598,19.78499589,54.613119299999994,47.65080164,20.09100715,126.4121686,59.79286341,144.13749430000001,3171598140.0,6577348987.0,62548.98473,3342265730.0,0.5640205403999999,47.28393588,86.72399999999998,51.817,208.0,3.0,180.0,0.0
YR2014,DJI,898696.0,1.728785489,23200.0,,,,,63.17100000000001,2.9810000000000003,20.5636,67.4,71.0,55.99999905,0.8038302162000001,1455035089.0,8.920584625,0.8403689044,1.868208361,17.48018098,34.94218647,57.98058703,33.80989211,31.94064727,64.05343811,103.27118840000001,13729397.7,152998382.3,1619.05148,-152998382.3,1.341864943,40.3700336,277.258,230.68200000000002,1165.0,54.0,733.0,17.74126854
YR2014,DMA,71085.0,0.09711403216,750.0,502032027.2,7060.0,763410589.6,10740.0,,,,29.8,94.0,435.9999847,1.908686783,523540777.8,4.3888961019999995,-0.08963548469,13.369331099999998,12.41644483,35.22475627,45.93339894,,103.9403531,50.80788571,98.62388399,24823246.3,14324196.14,7364.996521999998,-16074253.17,0.7992503727,,,,25.0,,22.0,3.7537154569999998
YR2014,DOM,10165178.0,1.157205552,48670.0,64172357866.0,6310.0,132394683035.0,13020.0,73.003,2.423,96.2568,32.1,88.0,19498.000490000002,2.11899467,66065015410.0,7.636031824,2.046646448,5.236957034,29.59905836,25.4468907,30.70679046,23.02531192,81.6860454,41.12918135,98.874831,574800000.0,2385300000.0,6499.149883,-2208500000.0,2.998642261,37.73159378,205.59400000000002,120.435,5532.0,200.0,4523.0,3.1859644119999997
YR2014,ECU,15951838.0,1.5437407669999998,256370.0,97446397972.0,6110.0,180399188092.0,11310.0,75.923,2.522,81.3508,15.6,85.0,126266.1035,2.7532663630000003,101726331000.0,3.7888685489999996,3.030703069,9.126508259,36.77882376,28.05185415,29.65631484,28.31443808,104.09919479999999,52.54293502,151.5183112,195915063.7,772404946.1,6377.09153,-772404946.1,3.589220166,38.096944799999996,164.215,87.26899999999998,4401.0,220.0,2680.0,3.920924069
YR2014,EGY,90424654.0,2.25924945,1001450.0,292388273545.0,3230.0,935819929627.0,10350.0,71.117,3.4410000000000003,54.983000000000004,24.6,93.0,724.0000153,2.232732005,305529656458.0,2.91591188,11.247624499999999,11.33770892,39.89033333,14.24413146,22.67605634,13.64319249,105.409341,30.64743406,149.5343265,351400000.0,4612200000.0,3378.831358,-4359500000.0,10.1445712,23.65829009,189.85,113.113,52797.0,990.0,33389.0,0.047469422829999997
